T_final,replication,n_train,n_test,c0_death,epsilon_selection,stage,n_admissible_treatments,percentage
8,7,2000,1000,-12.0,0.3,5,1,18.1
8,7,2000,1000,-12.0,0.3,5,2,15.1
8,7,2000,1000,-12.0,0.3,5,3,14.3
8,7,2000,1000,-12.0,0.3,5,4,9.6
8,7,2000,1000,-12.0,0.3,5,5,6.0
8,7,2000,1000,-12.0,0.3,5,6,3.6
8,7,2000,1000,-12.0,0.3,5,7,1.6
8,7,2000,1000,-12.0,0.3,5,8,1.8
8,7,2000,1000,-12.0,0.3,5,9,1.1
8,7,2000,1000,-12.0,0.3,5,10,28.8
8,7,2000,1000,-12.0,0.3,6,1,18.9
8,7,2000,1000,-12.0,0.3,6,2,14.9
8,7,2000,1000,-12.0,0.3,6,3,9.8
8,7,2000,1000,-12.0,0.3,6,4,7.3
8,7,2000,1000,-12.0,0.3,6,5,5.2
8,7,2000,1000,-12.0,0.3,6,6,4.5
8,7,2000,1000,-12.0,0.3,6,7,1.6
8,7,2000,1000,-12.0,0.3,6,8,1.1
8,7,2000,1000,-12.0,0.3,6,9,1.1
8,7,2000,1000,-12.0,0.3,6,10,35.6
8,7,2000,1000,-12.0,0.3,7,1,22.3
8,7,2000,1000,-12.0,0.3,7,2,15.2
8,7,2000,1000,-12.0,0.3,7,3,12.0
8,7,2000,1000,-12.0,0.3,7,4,7.8
8,7,2000,1000,-12.0,0.3,7,5,5.6
8,7,2000,1000,-12.0,0.3,7,6,2.8
8,7,2000,1000,-12.0,0.3,7,7,2.7
8,7,2000,1000,-12.0,0.3,7,8,1.8
8,7,2000,1000,-12.0,0.3,7,9,1.4
8,7,2000,1000,-12.0,0.3,7,10,28.4
8,8,2000,1000,-12.0,0.3,0,2,3.6
8,8,2000,1000,-12.0,0.3,0,3,38.4
8,8,2000,1000,-12.0,0.3,0,4,24.6
8,8,2000,1000,-12.0,0.3,0,5,13.2
8,8,2000,1000,-12.0,0.3,0,6,9.6
8,8,2000,1000,-12.0,0.3,0,7,5.2
8,8,2000,1000,-12.0,0.3,0,8,1.4
8,8,2000,1000,-12.0,0.3,0,9,0.2
8,8,2000,1000,-12.0,0.3,0,10,3.8
8,8,2000,1000,-12.0,0.3,1,2,8.1
8,8,2000,1000,-12.0,0.3,1,3,11.8
8,8,2000,1000,-12.0,0.3,1,4,13.6
8,8,2000,1000,-12.0,0.3,1,5,10.6
8,8,2000,1000,-12.0,0.3,1,6,7.7
8,8,2000,1000,-12.0,0.3,1,7,5.8
8,8,2000,1000,-12.0,0.3,1,8,2.2
8,8,2000,1000,-12.0,0.3,1,9,1.3
8,8,2000,1000,-12.0,0.3,1,10,38.9
8,8,2000,1000,-12.0,0.3,2,1,0.6
8,8,2000,1000,-12.0,0.3,2,2,12.8
8,8,2000,1000,-12.0,0.3,2,3,25.9
8,8,2000,1000,-12.0,0.3,2,4,8.7
8,8,2000,1000,-12.0,0.3,2,5,9.5
8,8,2000,1000,-12.0,0.3,2,6,6.1
8,8,2000,1000,-12.0,0.3,2,7,4.4
8,8,2000,1000,-12.0,0.3,2,8,2.3
8,8,2000,1000,-12.0,0.3,2,9,2.3
8,8,2000,1000,-12.0,0.3,2,10,27.4
8,8,2000,1000,-12.0,0.3,3,1,5.8
8,8,2000,1000,-12.0,0.3,3,2,13.8
8,8,2000,1000,-12.0,0.3,3,3,10.6
8,8,2000,1000,-12.0,0.3,3,4,8.8
8,8,2000,1000,-12.0,0.3,3,5,7.1
8,8,2000,1000,-12.0,0.3,3,6,5.8
8,8,2000,1000,-12.0,0.3,3,7,3.6
8,8,2000,1000,-12.0,0.3,3,8,2.0
8,8,2000,1000,-12.0,0.3,3,9,2.0
8,8,2000,1000,-12.0,0.3,3,10,40.5
8,8,2000,1000,-12.0,0.3,4,1,12.2
8,8,2000,1000,-12.0,0.3,4,2,11.4
8,8,2000,1000,-12.0,0.3,4,3,8.3
8,8,2000,1000,-12.0,0.3,4,4,5.9
8,8,2000,1000,-12.0,0.3,4,5,4.4
8,8,2000,1000,-12.0,0.3,4,6,3.5
8,8,2000,1000,-12.0,0.3,4,7,2.5
8,8,2000,1000,-12.0,0.3,4,8,1.0
8,8,2000,1000,-12.0,0.3,4,9,0.7
8,8,2000,1000,-12.0,0.3,4,10,50.1
8,8,2000,1000,-12.0,0.3,5,1,15.5
8,8,2000,1000,-12.0,0.3,5,2,10.5
8,8,2000,1000,-12.0,0.3,5,3,11.8
8,8,2000,1000,-12.0,0.3,5,4,7.4
8,8,2000,1000,-12.0,0.3,5,5,6.1
8,8,2000,1000,-12.0,0.3,5,6,5.0
8,8,2000,1000,-12.0,0.3,5,7,3.4
8,8,2000,1000,-12.0,0.3,5,8,1.3
8,8,2000,1000,-12.0,0.3,5,9,0.9
8,8,2000,1000,-12.0,0.3,5,10,38.1
8,8,2000,1000,-12.0,0.3,6,1,17.8
8,8,2000,1000,-12.0,0.3,6,2,13.2
8,8,2000,1000,-12.0,0.3,6,3,11.6
8,8,2000,1000,-12.0,0.3,6,4,8.7
8,8,2000,1000,-12.0,0.3,6,5,7.9
8,8,2000,1000,-12.0,0.3,6,6,5.9
8,8,2000,1000,-12.0,0.3,6,7,2.1
8,8,2000,1000,-12.0,0.3,6,8,1.8
8,8,2000,1000,-12.0,0.3,6,9,0.3
8,8,2000,1000,-12.0,0.3,6,10,30.7
8,8,2000,1000,-12.0,0.3,7,1,17.1
8,8,2000,1000,-12.0,0.3,7,2,13.2
8,8,2000,1000,-12.0,0.3,7,3,9.4
8,8,2000,1000,-12.0,0.3,7,4,7.5
8,8,2000,1000,-12.0,0.3,7,5,5.0
8,8,2000,1000,-12.0,0.3,7,6,3.6
8,8,2000,1000,-12.0,0.3,7,7,2.7
8,8,2000,1000,-12.0,0.3,7,8,1.7
8,8,2000,1000,-12.0,0.3,7,9,0.6
8,8,2000,1000,-12.0,0.3,7,10,39.2
8,9,2000,1000,-12.0,0.3,0,2,6.8
8,9,2000,1000,-12.0,0.3,0,3,33.4
8,9,2000,1000,-12.0,0.3,0,4,29.6
8,9,2000,1000,-12.0,0.3,0,5,11.6
8,9,2000,1000,-12.0,0.3,0,6,7.1
8,9,2000,1000,-12.0,0.3,0,7,5.6
8,9,2000,1000,-12.0,0.3,0,8,1.2
8,9,2000,1000,-12.0,0.3,0,9,0.3
8,9,2000,1000,-12.0,0.3,0,10,4.4
8,9,2000,1000,-12.0,0.3,1,2,5.3
8,9,2000,1000,-12.0,0.3,1,3,18.3
8,9,2000,1000,-12.0,0.3,1,4,16.4
8,9,2000,1000,-12.0,0.3,1,5,10.3
8,9,2000,1000,-12.0,0.3,1,6,6.1
8,9,2000,1000,-12.0,0.3,1,7,5.1
8,9,2000,1000,-12.0,0.3,1,8,2.0
8,9,2000,1000,-12.0,0.3,1,9,1.2
8,9,2000,1000,-12.0,0.3,1,10,35.3
8,9,2000,1000,-12.0,0.3,2,1,0.7
8,9,2000,1000,-12.0,0.3,2,2,13.0
8,9,2000,1000,-12.0,0.3,2,3,22.6
8,9,2000,1000,-12.0,0.3,2,4,15.5
8,9,2000,1000,-12.0,0.3,2,5,7.0
8,9,2000,1000,-12.0,0.3,2,6,5.6
8,9,2000,1000,-12.0,0.3,2,7,5.5
8,9,2000,1000,-12.0,0.3,2,8,2.1
8,9,2000,1000,-12.0,0.3,2,9,1.3
8,9,2000,1000,-12.0,0.3,2,10,26.7
8,9,2000,1000,-12.0,0.3,3,1,7.9
8,9,2000,1000,-12.0,0.3,3,2,15.2
8,9,2000,1000,-12.0,0.3,3,3,15.4
8,9,2000,1000,-12.0,0.3,3,4,8.7
8,9,2000,1000,-12.0,0.3,3,5,6.0
8,9,2000,1000,-12.0,0.3,3,6,4.0
8,9,2000,1000,-12.0,0.3,3,7,1.0
8,9,2000,1000,-12.0,0.3,3,8,2.6
8,9,2000,1000,-12.0,0.3,3,9,1.8
8,9,2000,1000,-12.0,0.3,3,10,37.4
8,9,2000,1000,-12.0,0.3,4,1,13.3
8,9,2000,1000,-12.0,0.3,4,2,13.1
8,9,2000,1000,-12.0,0.3,4,3,8.9
8,9,2000,1000,-12.0,0.3,4,4,8.2
8,9,2000,1000,-12.0,0.3,4,5,5.3
8,9,2000,1000,-12.0,0.3,4,6,3.6
8,9,2000,1000,-12.0,0.3,4,7,2.5
8,9,2000,1000,-12.0,0.3,4,8,1.9
8,9,2000,1000,-12.0,0.3,4,9,0.5
8,9,2000,1000,-12.0,0.3,4,10,42.7
8,9,2000,1000,-12.0,0.3,5,1,15.6
8,9,2000,1000,-12.0,0.3,5,2,11.5
8,9,2000,1000,-12.0,0.3,5,3,9.2
8,9,2000,1000,-12.0,0.3,5,4,6.3
8,9,2000,1000,-12.0,0.3,5,5,5.1
8,9,2000,1000,-12.0,0.3,5,6,2.7
8,9,2000,1000,-12.0,0.3,5,7,2.6
8,9,2000,1000,-12.0,0.3,5,8,1.4
8,9,2000,1000,-12.0,0.3,5,9,0.5
8,9,2000,1000,-12.0,0.3,5,10,45.1
8,9,2000,1000,-12.0,0.3,6,1,17.0
8,9,2000,1000,-12.0,0.3,6,2,13.9
8,9,2000,1000,-12.0,0.3,6,3,13.8
8,9,2000,1000,-12.0,0.3,6,4,9.1
8,9,2000,1000,-12.0,0.3,6,5,5.8
8,9,2000,1000,-12.0,0.3,6,6,4.9
8,9,2000,1000,-12.0,0.3,6,7,3.1
8,9,2000,1000,-12.0,0.3,6,8,2.0
8,9,2000,1000,-12.0,0.3,6,9,1.2
8,9,2000,1000,-12.0,0.3,6,10,29.2
8,9,2000,1000,-12.0,0.3,7,1,16.4
8,9,2000,1000,-12.0,0.3,7,2,13.7
8,9,2000,1000,-12.0,0.3,7,3,11.3
8,9,2000,1000,-12.0,0.3,7,4,9.6
8,9,2000,1000,-12.0,0.3,7,5,5.5
8,9,2000,1000,-12.0,0.3,7,6,4.7
8,9,2000,1000,-12.0,0.3,7,7,3.5
8,9,2000,1000,-12.0,0.3,7,8,2.0
8,9,2000,1000,-12.0,0.3,7,9,1.2
8,9,2000,1000,-12.0,0.3,7,10,32.1
8,10,2000,1000,-12.0,0.3,0,2,8.3
8,10,2000,1000,-12.0,0.3,0,3,40.1
8,10,2000,1000,-12.0,0.3,0,4,22.7
8,10,2000,1000,-12.0,0.3,0,5,7.9
8,10,2000,1000,-12.0,0.3,0,6,7.9
8,10,2000,1000,-12.0,0.3,0,7,5.8
8,10,2000,1000,-12.0,0.3,0,8,2.5
8,10,2000,1000,-12.0,0.3,0,9,0.6
8,10,2000,1000,-12.0,0.3,0,10,4.2
8,10,2000,1000,-12.0,0.3,1,2,9.4
8,10,2000,1000,-12.0,0.3,1,3,24.8
8,10,2000,1000,-12.0,0.3,1,4,22.0
8,10,2000,1000,-12.0,0.3,1,5,11.4
8,10,2000,1000,-12.0,0.3,1,6,5.3
8,10,2000,1000,-12.0,0.3,1,7,3.5
8,10,2000,1000,-12.0,0.3,1,8,1.8
8,10,2000,1000,-12.0,0.3,1,9,0.9
8,10,2000,1000,-12.0,0.3,1,10,20.9
8,10,2000,1000,-12.0,0.3,2,1,0.9
8,10,2000,1000,-12.0,0.3,2,2,12.8
8,10,2000,1000,-12.0,0.3,2,3,25.6
8,10,2000,1000,-12.0,0.3,2,4,18.1
8,10,2000,1000,-12.0,0.3,2,5,9.5
8,10,2000,1000,-12.0,0.3,2,6,5.0
8,10,2000,1000,-12.0,0.3,2,7,4.8
8,10,2000,1000,-12.0,0.3,2,8,2.8
8,10,2000,1000,-12.0,0.3,2,9,1.5
8,10,2000,1000,-12.0,0.3,2,10,19.0
8,10,2000,1000,-12.0,0.3,3,1,9.5
8,10,2000,1000,-12.0,0.3,3,2,17.5
8,10,2000,1000,-12.0,0.3,3,3,13.1
8,10,2000,1000,-12.0,0.3,3,4,10.8
8,10,2000,1000,-12.0,0.3,3,5,5.7
8,10,2000,1000,-12.0,0.3,3,6,3.8
8,10,2000,1000,-12.0,0.3,3,7,2.7
8,10,2000,1000,-12.0,0.3,3,8,1.3
8,10,2000,1000,-12.0,0.3,3,9,0.7
8,10,2000,1000,-12.0,0.3,3,10,34.9
8,10,2000,1000,-12.0,0.3,4,1,20.6
8,10,2000,1000,-12.0,0.3,4,2,10.0
8,10,2000,1000,-12.0,0.3,4,3,7.8
8,10,2000,1000,-12.0,0.3,4,4,5.3
8,10,2000,1000,-12.0,0.3,4,5,4.4
8,10,2000,1000,-12.0,0.3,4,6,4.3
8,10,2000,1000,-12.0,0.3,4,7,2.8
8,10,2000,1000,-12.0,0.3,4,8,2.3
8,10,2000,1000,-12.0,0.3,4,9,0.5
8,10,2000,1000,-12.0,0.3,4,10,42.0
8,10,2000,1000,-12.0,0.3,5,1,19.5
8,10,2000,1000,-12.0,0.3,5,2,12.8
8,10,2000,1000,-12.0,0.3,5,3,8.7
8,10,2000,1000,-12.0,0.3,5,4,7.7
8,10,2000,1000,-12.0,0.3,5,5,5.6
8,10,2000,1000,-12.0,0.3,5,6,3.3
8,10,2000,1000,-12.0,0.3,5,7,2.9
8,10,2000,1000,-12.0,0.3,5,8,2.0
8,10,2000,1000,-12.0,0.3,5,9,1.0
8,10,2000,1000,-12.0,0.3,5,10,36.5
8,10,2000,1000,-12.0,0.3,6,1,18.9
8,10,2000,1000,-12.0,0.3,6,2,15.1
8,10,2000,1000,-12.0,0.3,6,3,10.6
8,10,2000,1000,-12.0,0.3,6,4,9.2
8,10,2000,1000,-12.0,0.3,6,5,5.5
8,10,2000,1000,-12.0,0.3,6,6,4.8
8,10,2000,1000,-12.0,0.3,6,7,1.9
8,10,2000,1000,-12.0,0.3,6,8,1.5
8,10,2000,1000,-12.0,0.3,6,9,1.0
8,10,2000,1000,-12.0,0.3,6,10,31.5
8,10,2000,1000,-12.0,0.3,7,1,17.5
8,10,2000,1000,-12.0,0.3,7,2,14.2
8,10,2000,1000,-12.0,0.3,7,3,11.1
8,10,2000,1000,-12.0,0.3,7,4,9.3
8,10,2000,1000,-12.0,0.3,7,5,6.4
8,10,2000,1000,-12.0,0.3,7,6,4.4
8,10,2000,1000,-12.0,0.3,7,7,2.7
8,10,2000,1000,-12.0,0.3,7,8,1.4
8,10,2000,1000,-12.0,0.3,7,9,0.6
8,10,2000,1000,-12.0,0.3,7,10,32.4
