T_final,replication,n_train,n_test,c0_death,epsilon_selection,stage,mean_q_range,median_q_range,sd_q_range,mean_top2_gap,median_top2_gap,sd_top2_gap,mean_q_max,mean_q_min,mean_q_sd_across_treatments
8,7,2000,1000,-12.0,0.3,1,0.7322743165473348,0.4326746028626316,0.5295843857868633,0.18160873485357734,0.11719621492804366,0.13561687140203424,2.2436485037859484,1.5113741872386133,0.2522320683394343
8,7,2000,1000,-12.0,0.3,2,0.5162321947970999,0.41115868612463524,0.314089266827831,0.13287664466593832,0.10803676325811717,0.06965250901864341,1.549812939844518,1.0335807450474181,0.1755884082996362
8,7,2000,1000,-12.0,0.3,3,0.2904326779173998,0.2090322791760506,0.22215458261382456,0.06681942194176609,0.06125336683105753,0.0322667412285544,1.0957347832940114,0.8053021053766115,0.09840849699160265
8,7,2000,1000,-12.0,0.3,4,0.19643921782569454,0.09935577651579075,0.21071933316993718,0.03618220002494907,0.03134869581966804,0.02148675907036568,0.8032928019493325,0.606853584123638,0.0666904998034915
8,7,2000,1000,-12.0,0.3,5,0.1633251864286881,0.07590042503541583,0.16812828728143242,0.025816371148097934,0.01821861135186781,0.015830651107934333,0.55788064939515,0.39455546296646193,0.05570740313907733
8,7,2000,1000,-12.0,0.3,6,0.0732693179444918,0.04228363467760815,0.06921600880675174,0.011358213447165354,0.009173298302914912,0.0059450757372616755,0.33313810612883743,0.25986878818434567,0.02501427075000503
8,7,2000,1000,-12.0,0.3,7,0.05177229789436353,0.027457540634102856,0.0499962322399697,0.006964106792216908,0.004651468977709544,0.004841354849649035,0.15630665050593512,0.1045343526115716,0.01755648511017929
8,8,2000,1000,-12.0,0.3,0,1.6820859933434675,0.9953409253903377,1.2200422082310423,0.25901951787158134,0.23998783937125556,0.08989455471565964,3.4624862354396164,1.7804002420961487,0.5978704499799123
8,8,2000,1000,-12.0,0.3,1,0.81378127384663,0.5106382736267916,0.6004047018248376,0.21430979010234158,0.14377832542451086,0.16167673258701326,2.3786036569760185,1.5648223831293884,0.2748314664106437
8,8,2000,1000,-12.0,0.3,2,0.5051423871042366,0.3829211558554535,0.3277969464421047,0.13275950824490304,0.11014970440901695,0.07393569386663648,1.6062520145441554,1.1011096274399188,0.17153112781139998
8,8,2000,1000,-12.0,0.3,3,0.30265468953716324,0.206783086424136,0.25961785797574083,0.06749337793368454,0.06003708716897371,0.04033410498794708,1.158221653489848,0.8555669639526848,0.10316477300365173
8,8,2000,1000,-12.0,0.3,4,0.16450584273484237,0.10575279998017084,0.15407083569258623,0.03310556330366927,0.030787326517633717,0.017782542257204922,0.8307343610793188,0.6662285183444764,0.05594221559321007
8,8,2000,1000,-12.0,0.3,5,0.1543543310549079,0.07028558767741255,0.17424126306962348,0.02470389523398225,0.018157158428890985,0.016765107559512625,0.5839363116406098,0.4295819805857019,0.052555461487296624
8,8,2000,1000,-12.0,0.3,6,0.09104048469731015,0.04959616973848485,0.09637417963380997,0.013627190562898782,0.010299432702598144,0.008923079475627729,0.3619195697323953,0.2708790850350852,0.031039694988076606
8,8,2000,1000,-12.0,0.3,7,0.04108001842323966,0.017559406820877616,0.04306983186199676,0.00580720453622925,0.0035441097056231885,0.004180546249602674,0.16704835505074636,0.1259683366275067,0.013956332214993624
8,9,2000,1000,-12.0,0.3,0,1.678351095242871,1.0891965503734227,1.1769644832630348,0.27966394443153375,0.24582456761718519,0.12684795441065153,3.390489379810735,1.712138284567864,0.5959675078544587
8,9,2000,1000,-12.0,0.3,1,0.770866997059718,0.49316211413808264,0.5518341294383228,0.1885224298209486,0.12761584216661248,0.13995355491095304,2.2514984683308525,1.480631471271135,0.2650477337431109
8,9,2000,1000,-12.0,0.3,2,0.4956685063334186,0.35105627015878915,0.37566762500761774,0.12599960354138165,0.09522645155305876,0.07680515214683635,1.5151060591432874,1.0194375528098687,0.1688138440158323
8,9,2000,1000,-12.0,0.3,3,0.303589569367453,0.19505202757936013,0.27451990028609224,0.06643213511061984,0.06003533682501094,0.03690348766616192,1.0678349859023888,0.7642454165349354,0.10332505782594051
8,9,2000,1000,-12.0,0.3,4,0.20121252498506356,0.11033295492267126,0.21865702082968308,0.03788117592819381,0.033914318002573385,0.02237365506645492,0.7677088915975262,0.5664963666124627,0.06830758140623656
8,9,2000,1000,-12.0,0.3,5,0.11753251296102067,0.05743036633155918,0.13421891036226397,0.02056010657357783,0.01656139700468684,0.012065848348006112,0.5270952954140246,0.4095627824530039,0.03992765833676867
8,9,2000,1000,-12.0,0.3,6,0.10239892454859238,0.05382597383157822,0.11382437210166375,0.014474428150426157,0.01012369847638278,0.010606500876108144,0.328616947159724,0.22621802261113164,0.03485347077522665
8,9,2000,1000,-12.0,0.3,7,0.03943146465721198,0.02557382186638371,0.03819964125871517,0.005611440611495413,0.0044712107479541185,0.0034455346503614107,0.14541804634299918,0.1059865816857872,0.013407265031286088
8,10,2000,1000,-12.0,0.3,0,1.8024373334628567,1.2124471116563393,1.1881278483872062,0.3029447893287593,0.24910033848916957,0.16748486538605634,3.5029281281072255,1.7004907946443686,0.6417806244681576
8,10,2000,1000,-12.0,0.3,1,0.8360398907909553,0.5539745195663954,0.5515826380606655,0.2133195403045327,0.1464456933087548,0.13880662082915407,2.263068613367521,1.4270287225765654,0.28669191726575194
8,10,2000,1000,-12.0,0.3,2,0.4969296505628375,0.342352151537602,0.3665641441437188,0.1252003092733037,0.09302569975039887,0.07409288095659664,1.4916666056420942,0.9947369550792566,0.16918567406759177
8,10,2000,1000,-12.0,0.3,3,0.2822963734477203,0.1889971581799641,0.237686534949627,0.06349325282747138,0.05547401377371086,0.031611955189397106,1.0631876735728296,0.7808913001251092,0.09581299474600263
8,10,2000,1000,-12.0,0.3,4,0.18997160227052753,0.10662614823113703,0.1998798020576159,0.03607222326860995,0.032961079235860447,0.01991682687884698,0.7700678157964296,0.5800962135259019,0.06443609770503575
8,10,2000,1000,-12.0,0.3,5,0.11629624243709372,0.0662304158175614,0.11828525765152909,0.01952871930902458,0.017597084155326015,0.010585034633238177,0.528296295862979,0.4120000534258853,0.03967421316998365
8,10,2000,1000,-12.0,0.3,6,0.09481439343047698,0.04627827725809236,0.10179767327391467,0.013703763862982374,0.009382747075669828,0.009393715642891882,0.31900634062350086,0.2241919471930239,0.03226152390266951
8,10,2000,1000,-12.0,0.3,7,0.04004922131124715,0.027903602944908595,0.034529267253035414,0.00568254327576928,0.004702603606257516,0.003180908930921296,0.14508198988063845,0.1050327685693913,0.013606174053068345
