T_final,replication,n_train,n_test,c0_death,epsilon_selection,stage,n_admissible_treatments,percentage
10,1,2000,1000,-12.0,0.3,5,5,2.6
10,1,2000,1000,-12.0,0.3,5,6,1.6
10,1,2000,1000,-12.0,0.3,5,7,1.4
10,1,2000,1000,-12.0,0.3,5,8,0.7
10,1,2000,1000,-12.0,0.3,5,9,0.1
10,1,2000,1000,-12.0,0.3,5,10,54.8
10,1,2000,1000,-12.0,0.3,6,1,14.5
10,1,2000,1000,-12.0,0.3,6,2,10.5
10,1,2000,1000,-12.0,0.3,6,3,8.3
10,1,2000,1000,-12.0,0.3,6,4,6.2
10,1,2000,1000,-12.0,0.3,6,5,5.4
10,1,2000,1000,-12.0,0.3,6,6,3.8
10,1,2000,1000,-12.0,0.3,6,7,3.0
10,1,2000,1000,-12.0,0.3,6,8,1.7
10,1,2000,1000,-12.0,0.3,6,9,1.7
10,1,2000,1000,-12.0,0.3,6,10,44.9
10,1,2000,1000,-12.0,0.3,7,1,13.3
10,1,2000,1000,-12.0,0.3,7,2,11.2
10,1,2000,1000,-12.0,0.3,7,3,8.8
10,1,2000,1000,-12.0,0.3,7,4,9.1
10,1,2000,1000,-12.0,0.3,7,5,5.8
10,1,2000,1000,-12.0,0.3,7,6,4.2
10,1,2000,1000,-12.0,0.3,7,7,4.1
10,1,2000,1000,-12.0,0.3,7,8,2.7
10,1,2000,1000,-12.0,0.3,7,9,1.0
10,1,2000,1000,-12.0,0.3,7,10,39.8
10,1,2000,1000,-12.0,0.3,8,1,16.0
10,1,2000,1000,-12.0,0.3,8,2,13.5
10,1,2000,1000,-12.0,0.3,8,3,11.6
10,1,2000,1000,-12.0,0.3,8,4,8.9
10,1,2000,1000,-12.0,0.3,8,5,7.7
10,1,2000,1000,-12.0,0.3,8,6,5.0
10,1,2000,1000,-12.0,0.3,8,7,3.6
10,1,2000,1000,-12.0,0.3,8,8,2.9
10,1,2000,1000,-12.0,0.3,8,9,2.0
10,1,2000,1000,-12.0,0.3,8,10,28.8
10,1,2000,1000,-12.0,0.3,9,1,12.7
10,1,2000,1000,-12.0,0.3,9,2,10.4
10,1,2000,1000,-12.0,0.3,9,3,7.7
10,1,2000,1000,-12.0,0.3,9,4,7.8
10,1,2000,1000,-12.0,0.3,9,5,8.0
10,1,2000,1000,-12.0,0.3,9,6,5.0
10,1,2000,1000,-12.0,0.3,9,7,4.1
10,1,2000,1000,-12.0,0.3,9,8,2.3
10,1,2000,1000,-12.0,0.3,9,9,1.5
10,1,2000,1000,-12.0,0.3,9,10,40.5
10,2,2000,1000,-12.0,0.3,0,2,4.5
10,2,2000,1000,-12.0,0.3,0,3,44.9
10,2,2000,1000,-12.0,0.3,0,4,23.5
10,2,2000,1000,-12.0,0.3,0,5,8.3
10,2,2000,1000,-12.0,0.3,0,6,5.8
10,2,2000,1000,-12.0,0.3,0,7,5.6
10,2,2000,1000,-12.0,0.3,0,8,2.3
10,2,2000,1000,-12.0,0.3,0,9,0.4
10,2,2000,1000,-12.0,0.3,0,10,4.7
10,2,2000,1000,-12.0,0.3,1,2,3.4
10,2,2000,1000,-12.0,0.3,1,3,15.4
10,2,2000,1000,-12.0,0.3,1,4,15.7
10,2,2000,1000,-12.0,0.3,1,5,10.2
10,2,2000,1000,-12.0,0.3,1,6,6.6
10,2,2000,1000,-12.0,0.3,1,7,2.8
10,2,2000,1000,-12.0,0.3,1,8,2.1
10,2,2000,1000,-12.0,0.3,1,9,1.3
10,2,2000,1000,-12.0,0.3,1,10,42.5
10,2,2000,1000,-12.0,0.3,2,1,1.5
10,2,2000,1000,-12.0,0.3,2,2,13.5
10,2,2000,1000,-12.0,0.3,2,3,14.7
10,2,2000,1000,-12.0,0.3,2,4,11.9
10,2,2000,1000,-12.0,0.3,2,5,11.5
10,2,2000,1000,-12.0,0.3,2,6,11.5
10,2,2000,1000,-12.0,0.3,2,7,7.2
10,2,2000,1000,-12.0,0.3,2,8,3.4
10,2,2000,1000,-12.0,0.3,2,9,1.6
10,2,2000,1000,-12.0,0.3,2,10,23.2
10,2,2000,1000,-12.0,0.3,3,1,7.1
10,2,2000,1000,-12.0,0.3,3,2,11.1
10,2,2000,1000,-12.0,0.3,3,3,10.3
10,2,2000,1000,-12.0,0.3,3,4,6.5
10,2,2000,1000,-12.0,0.3,3,5,6.1
10,2,2000,1000,-12.0,0.3,3,6,5.0
10,2,2000,1000,-12.0,0.3,3,7,3.8
10,2,2000,1000,-12.0,0.3,3,8,2.3
10,2,2000,1000,-12.0,0.3,3,9,0.6
10,2,2000,1000,-12.0,0.3,3,10,47.2
10,2,2000,1000,-12.0,0.3,4,1,13.1
10,2,2000,1000,-12.0,0.3,4,2,9.5
10,2,2000,1000,-12.0,0.3,4,3,6.4
10,2,2000,1000,-12.0,0.3,4,4,5.5
10,2,2000,1000,-12.0,0.3,4,5,3.8
10,2,2000,1000,-12.0,0.3,4,6,4.6
10,2,2000,1000,-12.0,0.3,4,7,2.7
10,2,2000,1000,-12.0,0.3,4,8,2.1
10,2,2000,1000,-12.0,0.3,4,9,0.7
10,2,2000,1000,-12.0,0.3,4,10,51.6
10,2,2000,1000,-12.0,0.3,5,1,15.0
10,2,2000,1000,-12.0,0.3,5,2,10.6
10,2,2000,1000,-12.0,0.3,5,3,6.1
10,2,2000,1000,-12.0,0.3,5,4,5.4
10,2,2000,1000,-12.0,0.3,5,5,4.6
10,2,2000,1000,-12.0,0.3,5,6,3.0
10,2,2000,1000,-12.0,0.3,5,7,1.7
10,2,2000,1000,-12.0,0.3,5,8,1.7
10,2,2000,1000,-12.0,0.3,5,9,0.3
10,2,2000,1000,-12.0,0.3,5,10,51.6
10,2,2000,1000,-12.0,0.3,6,1,12.8
10,2,2000,1000,-12.0,0.3,6,2,10.9
10,2,2000,1000,-12.0,0.3,6,3,12.2
10,2,2000,1000,-12.0,0.3,6,4,7.9
10,2,2000,1000,-12.0,0.3,6,5,5.7
10,2,2000,1000,-12.0,0.3,6,6,5.2
10,2,2000,1000,-12.0,0.3,6,7,3.4
10,2,2000,1000,-12.0,0.3,6,8,1.9
10,2,2000,1000,-12.0,0.3,6,9,1.9
10,2,2000,1000,-12.0,0.3,6,10,38.1
10,2,2000,1000,-12.0,0.3,7,1,12.9
10,2,2000,1000,-12.0,0.3,7,2,12.8
10,2,2000,1000,-12.0,0.3,7,3,10.8
10,2,2000,1000,-12.0,0.3,7,4,7.1
10,2,2000,1000,-12.0,0.3,7,5,5.6
10,2,2000,1000,-12.0,0.3,7,6,4.3
10,2,2000,1000,-12.0,0.3,7,7,2.5
10,2,2000,1000,-12.0,0.3,7,8,2.6
10,2,2000,1000,-12.0,0.3,7,9,0.8
10,2,2000,1000,-12.0,0.3,7,10,40.6
10,2,2000,1000,-12.0,0.3,8,1,13.0
10,2,2000,1000,-12.0,0.3,8,2,10.4
10,2,2000,1000,-12.0,0.3,8,3,7.8
10,2,2000,1000,-12.0,0.3,8,4,6.2
10,2,2000,1000,-12.0,0.3,8,5,5.3
10,2,2000,1000,-12.0,0.3,8,6,4.9
10,2,2000,1000,-12.0,0.3,8,7,1.6
10,2,2000,1000,-12.0,0.3,8,8,2.0
10,2,2000,1000,-12.0,0.3,8,9,1.3
10,2,2000,1000,-12.0,0.3,8,10,47.5
10,2,2000,1000,-12.0,0.3,9,1,12.2
10,2,2000,1000,-12.0,0.3,9,2,9.0
10,2,2000,1000,-12.0,0.3,9,3,10.3
10,2,2000,1000,-12.0,0.3,9,4,6.1
10,2,2000,1000,-12.0,0.3,9,5,4.6
10,2,2000,1000,-12.0,0.3,9,6,4.3
10,2,2000,1000,-12.0,0.3,9,7,3.2
10,2,2000,1000,-12.0,0.3,9,8,2.3
10,2,2000,1000,-12.0,0.3,9,9,0.9
10,2,2000,1000,-12.0,0.3,9,10,47.1
10,3,2000,1000,-12.0,0.3,0,2,3.3
10,3,2000,1000,-12.0,0.3,0,3,47.1
10,3,2000,1000,-12.0,0.3,0,4,26.5
10,3,2000,1000,-12.0,0.3,0,5,10.4
10,3,2000,1000,-12.0,0.3,0,6,4.6
10,3,2000,1000,-12.0,0.3,0,7,3.6
10,3,2000,1000,-12.0,0.3,0,8,1.3
10,3,2000,1000,-12.0,0.3,0,9,0.5
10,3,2000,1000,-12.0,0.3,0,10,2.7
10,3,2000,1000,-12.0,0.3,1,2,5.0
10,3,2000,1000,-12.0,0.3,1,3,11.6
10,3,2000,1000,-12.0,0.3,1,4,13.0
10,3,2000,1000,-12.0,0.3,1,5,10.6
10,3,2000,1000,-12.0,0.3,1,6,8.6
10,3,2000,1000,-12.0,0.3,1,7,5.4
10,3,2000,1000,-12.0,0.3,1,8,3.2
10,3,2000,1000,-12.0,0.3,1,9,0.6
10,3,2000,1000,-12.0,0.3,1,10,42.0
10,3,2000,1000,-12.0,0.3,2,1,1.0
10,3,2000,1000,-12.0,0.3,2,2,13.2
10,3,2000,1000,-12.0,0.3,2,3,17.2
10,3,2000,1000,-12.0,0.3,2,4,15.6
10,3,2000,1000,-12.0,0.3,2,5,10.4
10,3,2000,1000,-12.0,0.3,2,6,6.9
10,3,2000,1000,-12.0,0.3,2,7,5.3
10,3,2000,1000,-12.0,0.3,2,8,3.0
10,3,2000,1000,-12.0,0.3,2,9,1.8
10,3,2000,1000,-12.0,0.3,2,10,25.6
10,3,2000,1000,-12.0,0.3,3,1,4.8
10,3,2000,1000,-12.0,0.3,3,2,12.9
10,3,2000,1000,-12.0,0.3,3,3,9.0
10,3,2000,1000,-12.0,0.3,3,4,10.5
10,3,2000,1000,-12.0,0.3,3,5,6.3
10,3,2000,1000,-12.0,0.3,3,6,6.5
10,3,2000,1000,-12.0,0.3,3,7,2.4
10,3,2000,1000,-12.0,0.3,3,8,1.9
10,3,2000,1000,-12.0,0.3,3,9,2.1
10,3,2000,1000,-12.0,0.3,3,10,43.6
10,3,2000,1000,-12.0,0.3,4,1,10.5
10,3,2000,1000,-12.0,0.3,4,2,8.0
10,3,2000,1000,-12.0,0.3,4,3,5.2
10,3,2000,1000,-12.0,0.3,4,4,5.3
10,3,2000,1000,-12.0,0.3,4,5,3.3
10,3,2000,1000,-12.0,0.3,4,6,2.4
10,3,2000,1000,-12.0,0.3,4,7,1.6
10,3,2000,1000,-12.0,0.3,4,8,1.9
10,3,2000,1000,-12.0,0.3,4,9,0.2
10,3,2000,1000,-12.0,0.3,4,10,61.6
10,3,2000,1000,-12.0,0.3,5,1,14.7
10,3,2000,1000,-12.0,0.3,5,2,7.5
10,3,2000,1000,-12.0,0.3,5,3,5.4
10,3,2000,1000,-12.0,0.3,5,4,4.8
10,3,2000,1000,-12.0,0.3,5,5,3.4
10,3,2000,1000,-12.0,0.3,5,6,2.8
10,3,2000,1000,-12.0,0.3,5,7,1.9
10,3,2000,1000,-12.0,0.3,5,8,1.0
10,3,2000,1000,-12.0,0.3,5,9,1.0
10,3,2000,1000,-12.0,0.3,5,10,57.5
10,3,2000,1000,-12.0,0.3,6,1,11.6
10,3,2000,1000,-12.0,0.3,6,2,8.5
10,3,2000,1000,-12.0,0.3,6,3,5.6
10,3,2000,1000,-12.0,0.3,6,4,4.6
10,3,2000,1000,-12.0,0.3,6,5,4.0
10,3,2000,1000,-12.0,0.3,6,6,3.8
10,3,2000,1000,-12.0,0.3,6,7,2.7
10,3,2000,1000,-12.0,0.3,6,8,2.3
10,3,2000,1000,-12.0,0.3,6,9,1.3
10,3,2000,1000,-12.0,0.3,6,10,55.6
10,3,2000,1000,-12.0,0.3,7,1,11.7
10,3,2000,1000,-12.0,0.3,7,2,8.4
10,3,2000,1000,-12.0,0.3,7,3,9.2
10,3,2000,1000,-12.0,0.3,7,4,8.2
10,3,2000,1000,-12.0,0.3,7,5,6.9
10,3,2000,1000,-12.0,0.3,7,6,5.1
10,3,2000,1000,-12.0,0.3,7,7,3.7
10,3,2000,1000,-12.0,0.3,7,8,2.0
10,3,2000,1000,-12.0,0.3,7,9,1.9
10,3,2000,1000,-12.0,0.3,7,10,42.9
10,3,2000,1000,-12.0,0.3,8,1,10.7
10,3,2000,1000,-12.0,0.3,8,2,9.9
10,3,2000,1000,-12.0,0.3,8,3,8.4
10,3,2000,1000,-12.0,0.3,8,4,7.2
10,3,2000,1000,-12.0,0.3,8,5,7.2
10,3,2000,1000,-12.0,0.3,8,6,6.0
10,3,2000,1000,-12.0,0.3,8,7,2.9
10,3,2000,1000,-12.0,0.3,8,8,3.4
10,3,2000,1000,-12.0,0.3,8,9,2.4
10,3,2000,1000,-12.0,0.3,8,10,41.9
10,3,2000,1000,-12.0,0.3,9,1,11.0
10,3,2000,1000,-12.0,0.3,9,2,8.1
10,3,2000,1000,-12.0,0.3,9,3,7.2
10,3,2000,1000,-12.0,0.3,9,4,6.9
10,3,2000,1000,-12.0,0.3,9,5,5.9
10,3,2000,1000,-12.0,0.3,9,6,5.0
10,3,2000,1000,-12.0,0.3,9,7,4.9
10,3,2000,1000,-12.0,0.3,9,8,3.9
10,3,2000,1000,-12.0,0.3,9,9,2.4
10,3,2000,1000,-12.0,0.3,9,10,44.7
10,4,2000,1000,-12.0,0.3,0,2,6.4
10,4,2000,1000,-12.0,0.3,0,3,43.5
10,4,2000,1000,-12.0,0.3,0,4,20.3
10,4,2000,1000,-12.0,0.3,0,5,12.1
10,4,2000,1000,-12.0,0.3,0,6,7.7
10,4,2000,1000,-12.0,0.3,0,7,3.2
10,4,2000,1000,-12.0,0.3,0,8,1.3
10,4,2000,1000,-12.0,0.3,0,9,0.3
10,4,2000,1000,-12.0,0.3,0,10,5.2
10,4,2000,1000,-12.0,0.3,1,2,0.1
10,4,2000,1000,-12.0,0.3,1,3,9.0
10,4,2000,1000,-12.0,0.3,1,4,18.3
10,4,2000,1000,-12.0,0.3,1,5,9.7
10,4,2000,1000,-12.0,0.3,1,6,8.0
10,4,2000,1000,-12.0,0.3,1,7,4.3
10,4,2000,1000,-12.0,0.3,1,8,2.6
10,4,2000,1000,-12.0,0.3,1,9,1.2
10,4,2000,1000,-12.0,0.3,1,10,46.8
10,4,2000,1000,-12.0,0.3,2,1,1.0
10,4,2000,1000,-12.0,0.3,2,2,11.0
10,4,2000,1000,-12.0,0.3,2,3,14.0
10,4,2000,1000,-12.0,0.3,2,4,11.4
10,4,2000,1000,-12.0,0.3,2,5,5.4
10,4,2000,1000,-12.0,0.3,2,6,6.1
10,4,2000,1000,-12.0,0.3,2,7,4.4
10,4,2000,1000,-12.0,0.3,2,8,4.2
10,4,2000,1000,-12.0,0.3,2,9,2.0
10,4,2000,1000,-12.0,0.3,2,10,40.5
10,4,2000,1000,-12.0,0.3,3,1,7.8
10,4,2000,1000,-12.0,0.3,3,2,14.2
10,4,2000,1000,-12.0,0.3,3,3,11.2
10,4,2000,1000,-12.0,0.3,3,4,9.3
10,4,2000,1000,-12.0,0.3,3,5,4.6
10,4,2000,1000,-12.0,0.3,3,6,4.9
10,4,2000,1000,-12.0,0.3,3,7,2.9
10,4,2000,1000,-12.0,0.3,3,8,2.5
10,4,2000,1000,-12.0,0.3,3,9,0.8
10,4,2000,1000,-12.0,0.3,3,10,41.8
10,4,2000,1000,-12.0,0.3,4,1,12.0
10,4,2000,1000,-12.0,0.3,4,2,12.3
10,4,2000,1000,-12.0,0.3,4,3,6.8
10,4,2000,1000,-12.0,0.3,4,4,6.0
10,4,2000,1000,-12.0,0.3,4,5,2.9
10,4,2000,1000,-12.0,0.3,4,6,3.0
10,4,2000,1000,-12.0,0.3,4,7,2.3
10,4,2000,1000,-12.0,0.3,4,8,2.3
10,4,2000,1000,-12.0,0.3,4,9,0.5
10,4,2000,1000,-12.0,0.3,4,10,51.9
10,4,2000,1000,-12.0,0.3,5,1,15.2
10,4,2000,1000,-12.0,0.3,5,2,9.0
10,4,2000,1000,-12.0,0.3,5,3,5.0
10,4,2000,1000,-12.0,0.3,5,4,5.0
10,4,2000,1000,-12.0,0.3,5,5,2.4
10,4,2000,1000,-12.0,0.3,5,6,1.8
10,4,2000,1000,-12.0,0.3,5,7,1.3
10,4,2000,1000,-12.0,0.3,5,8,0.6
10,4,2000,1000,-12.0,0.3,5,9,0.4
10,4,2000,1000,-12.0,0.3,5,10,59.3
10,4,2000,1000,-12.0,0.3,6,1,12.9
10,4,2000,1000,-12.0,0.3,6,2,9.7
10,4,2000,1000,-12.0,0.3,6,3,7.5
10,4,2000,1000,-12.0,0.3,6,4,4.3
10,4,2000,1000,-12.0,0.3,6,5,4.0
10,4,2000,1000,-12.0,0.3,6,6,3.2
10,4,2000,1000,-12.0,0.3,6,7,1.9
10,4,2000,1000,-12.0,0.3,6,8,1.8
10,4,2000,1000,-12.0,0.3,6,9,1.2
10,4,2000,1000,-12.0,0.3,6,10,53.5
10,4,2000,1000,-12.0,0.3,7,1,11.0
10,4,2000,1000,-12.0,0.3,7,2,10.1
10,4,2000,1000,-12.0,0.3,7,3,6.7
10,4,2000,1000,-12.0,0.3,7,4,5.6
10,4,2000,1000,-12.0,0.3,7,5,5.8
10,4,2000,1000,-12.0,0.3,7,6,4.2
10,4,2000,1000,-12.0,0.3,7,7,4.1
10,4,2000,1000,-12.0,0.3,7,8,3.3
10,4,2000,1000,-12.0,0.3,7,9,2.2
10,4,2000,1000,-12.0,0.3,7,10,47.0
10,4,2000,1000,-12.0,0.3,8,1,11.1
10,4,2000,1000,-12.0,0.3,8,2,8.4
10,4,2000,1000,-12.0,0.3,8,3,7.9
10,4,2000,1000,-12.0,0.3,8,4,6.7
10,4,2000,1000,-12.0,0.3,8,5,7.3
10,4,2000,1000,-12.0,0.3,8,6,5.5
10,4,2000,1000,-12.0,0.3,8,7,4.6
10,4,2000,1000,-12.0,0.3,8,8,3.0
10,4,2000,1000,-12.0,0.3,8,9,2.4
10,4,2000,1000,-12.0,0.3,8,10,43.1
10,4,2000,1000,-12.0,0.3,9,1,12.9
10,4,2000,1000,-12.0,0.3,9,2,11.4
10,4,2000,1000,-12.0,0.3,9,3,9.4
10,4,2000,1000,-12.0,0.3,9,4,8.1
10,4,2000,1000,-12.0,0.3,9,5,7.9
10,4,2000,1000,-12.0,0.3,9,6,6.8
10,4,2000,1000,-12.0,0.3,9,7,3.2
10,4,2000,1000,-12.0,0.3,9,8,4.0
10,4,2000,1000,-12.0,0.3,9,9,2.1
10,4,2000,1000,-12.0,0.3,9,10,34.2
10,5,2000,1000,-12.0,0.3,0,2,1.6
10,5,2000,1000,-12.0,0.3,0,3,39.0
10,5,2000,1000,-12.0,0.3,0,4,28.2
10,5,2000,1000,-12.0,0.3,0,5,11.7
10,5,2000,1000,-12.0,0.3,0,6,5.9
10,5,2000,1000,-12.0,0.3,0,7,5.0
10,5,2000,1000,-12.0,0.3,0,8,2.8
10,5,2000,1000,-12.0,0.3,0,9,0.3
10,5,2000,1000,-12.0,0.3,0,10,5.5
10,5,2000,1000,-12.0,0.3,1,2,4.5
10,5,2000,1000,-12.0,0.3,1,3,12.9
10,5,2000,1000,-12.0,0.3,1,4,21.6
10,5,2000,1000,-12.0,0.3,1,5,12.7
10,5,2000,1000,-12.0,0.3,1,6,6.7
10,5,2000,1000,-12.0,0.3,1,7,5.3
10,5,2000,1000,-12.0,0.3,1,8,3.7
10,5,2000,1000,-12.0,0.3,1,9,2.2
10,5,2000,1000,-12.0,0.3,1,10,30.4
10,5,2000,1000,-12.0,0.3,2,1,0.7
10,5,2000,1000,-12.0,0.3,2,2,12.4
10,5,2000,1000,-12.0,0.3,2,3,16.5
10,5,2000,1000,-12.0,0.3,2,4,22.8
10,5,2000,1000,-12.0,0.3,2,5,12.2
10,5,2000,1000,-12.0,0.3,2,6,6.1
10,5,2000,1000,-12.0,0.3,2,7,5.6
10,5,2000,1000,-12.0,0.3,2,8,2.7
10,5,2000,1000,-12.0,0.3,2,9,0.5
10,5,2000,1000,-12.0,0.3,2,10,20.5
10,5,2000,1000,-12.0,0.3,3,1,4.5
10,5,2000,1000,-12.0,0.3,3,2,11.1
10,5,2000,1000,-12.0,0.3,3,3,7.8
10,5,2000,1000,-12.0,0.3,3,4,5.3
10,5,2000,1000,-12.0,0.3,3,5,5.6
10,5,2000,1000,-12.0,0.3,3,6,4.0
10,5,2000,1000,-12.0,0.3,3,7,3.4
10,5,2000,1000,-12.0,0.3,3,8,2.9
10,5,2000,1000,-12.0,0.3,3,9,0.7
10,5,2000,1000,-12.0,0.3,3,10,54.7
10,5,2000,1000,-12.0,0.3,4,1,11.2
10,5,2000,1000,-12.0,0.3,4,2,8.4
10,5,2000,1000,-12.0,0.3,4,3,5.6
10,5,2000,1000,-12.0,0.3,4,4,5.3
10,5,2000,1000,-12.0,0.3,4,5,3.8
10,5,2000,1000,-12.0,0.3,4,6,2.7
10,5,2000,1000,-12.0,0.3,4,7,1.4
10,5,2000,1000,-12.0,0.3,4,8,1.4
10,5,2000,1000,-12.0,0.3,4,9,0.7
10,5,2000,1000,-12.0,0.3,4,10,59.5
10,5,2000,1000,-12.0,0.3,5,1,13.4
10,5,2000,1000,-12.0,0.3,5,2,10.4
10,5,2000,1000,-12.0,0.3,5,3,8.0
10,5,2000,1000,-12.0,0.3,5,4,8.7
10,5,2000,1000,-12.0,0.3,5,5,5.0
10,5,2000,1000,-12.0,0.3,5,6,2.7
10,5,2000,1000,-12.0,0.3,5,7,2.8
10,5,2000,1000,-12.0,0.3,5,8,2.6
10,5,2000,1000,-12.0,0.3,5,9,0.7
10,5,2000,1000,-12.0,0.3,5,10,45.7
10,5,2000,1000,-12.0,0.3,6,1,10.1
10,5,2000,1000,-12.0,0.3,6,2,9.3
10,5,2000,1000,-12.0,0.3,6,3,7.9
10,5,2000,1000,-12.0,0.3,6,4,5.5
10,5,2000,1000,-12.0,0.3,6,5,4.9
10,5,2000,1000,-12.0,0.3,6,6,3.2
10,5,2000,1000,-12.0,0.3,6,7,2.2
10,5,2000,1000,-12.0,0.3,6,8,2.0
10,5,2000,1000,-12.0,0.3,6,9,1.6
10,5,2000,1000,-12.0,0.3,6,10,53.3
10,5,2000,1000,-12.0,0.3,7,1,9.2
10,5,2000,1000,-12.0,0.3,7,2,9.3
10,5,2000,1000,-12.0,0.3,7,3,8.0
10,5,2000,1000,-12.0,0.3,7,4,6.8
10,5,2000,1000,-12.0,0.3,7,5,4.3
10,5,2000,1000,-12.0,0.3,7,6,4.4
10,5,2000,1000,-12.0,0.3,7,7,2.2
10,5,2000,1000,-12.0,0.3,7,8,1.8
10,5,2000,1000,-12.0,0.3,7,9,1.5
10,5,2000,1000,-12.0,0.3,7,10,52.5
10,5,2000,1000,-12.0,0.3,8,1,7.2
10,5,2000,1000,-12.0,0.3,8,2,8.7
10,5,2000,1000,-12.0,0.3,8,3,7.3
10,5,2000,1000,-12.0,0.3,8,4,6.0
10,5,2000,1000,-12.0,0.3,8,5,6.7
10,5,2000,1000,-12.0,0.3,8,6,4.8
10,5,2000,1000,-12.0,0.3,8,7,5.6
10,5,2000,1000,-12.0,0.3,8,8,4.7
10,5,2000,1000,-12.0,0.3,8,9,3.3
10,5,2000,1000,-12.0,0.3,8,10,45.7
10,5,2000,1000,-12.0,0.3,9,1,8.0
10,5,2000,1000,-12.0,0.3,9,2,8.5
10,5,2000,1000,-12.0,0.3,9,3,5.8
10,5,2000,1000,-12.0,0.3,9,4,7.5
10,5,2000,1000,-12.0,0.3,9,5,6.2
10,5,2000,1000,-12.0,0.3,9,6,6.1
10,5,2000,1000,-12.0,0.3,9,7,5.5
10,5,2000,1000,-12.0,0.3,9,8,4.1
10,5,2000,1000,-12.0,0.3,9,9,3.2
10,5,2000,1000,-12.0,0.3,9,10,45.1
10,6,2000,1000,-12.0,0.3,0,2,3.6
10,6,2000,1000,-12.0,0.3,0,3,38.5
10,6,2000,1000,-12.0,0.3,0,4,32.5
10,6,2000,1000,-12.0,0.3,0,5,10.4
10,6,2000,1000,-12.0,0.3,0,6,7.1
10,6,2000,1000,-12.0,0.3,0,7,3.6
10,6,2000,1000,-12.0,0.3,0,8,0.9
10,6,2000,1000,-12.0,0.3,0,9,0.2
10,6,2000,1000,-12.0,0.3,0,10,3.2
10,6,2000,1000,-12.0,0.3,1,2,6.9
10,6,2000,1000,-12.0,0.3,1,3,13.1
10,6,2000,1000,-12.0,0.3,1,4,17.4
10,6,2000,1000,-12.0,0.3,1,5,14.4
10,6,2000,1000,-12.0,0.3,1,6,7.4
10,6,2000,1000,-12.0,0.3,1,7,4.0
10,6,2000,1000,-12.0,0.3,1,8,2.7
10,6,2000,1000,-12.0,0.3,1,9,1.3
10,6,2000,1000,-12.0,0.3,1,10,32.8
10,6,2000,1000,-12.0,0.3,2,1,0.1
10,6,2000,1000,-12.0,0.3,2,2,12.5
10,6,2000,1000,-12.0,0.3,2,3,23.4
10,6,2000,1000,-12.0,0.3,2,4,19.8
10,6,2000,1000,-12.0,0.3,2,5,6.5
10,6,2000,1000,-12.0,0.3,2,6,4.6
10,6,2000,1000,-12.0,0.3,2,7,2.3
