T_final,replication,n_train,n_test,c0_death,epsilon_selection,stage,mean_q_range,median_q_range,sd_q_range,mean_top2_gap,median_top2_gap,sd_top2_gap,mean_q_max,mean_q_min,mean_q_sd_across_treatments
12,4,2000,1000,-12.0,0.3,7,0.11077542565033693,0.05146036870915749,0.13588639915232387,0.01645276452006501,0.012399700573396566,0.011310245651309276,0.7535989111759583,0.6428234855256213,0.037712297157774445
12,4,2000,1000,-12.0,0.3,8,0.08124352028946791,0.04807257295626732,0.0854380848388742,0.011661763252612272,0.009293614007761408,0.007020110171088656,0.5761562846997208,0.49491276441025306,0.02766318455721608
12,4,2000,1000,-12.0,0.3,9,0.06279400878080417,0.02383059991031178,0.07384247004528259,0.008471940642772282,0.004820471260513548,0.006898732008995386,0.407399246111737,0.34460523733093285,0.021297806070389766
12,4,2000,1000,-12.0,0.3,10,0.03567404520554099,0.014426551939101973,0.04193345766919495,0.004725520728382563,0.002693003219979062,0.003981901643586087,0.25978153118244207,0.22410748597690106,0.012086028908422959
12,4,2000,1000,-12.0,0.3,11,0.023961795760343903,0.007136377374974245,0.02758183769891537,0.0029518247833917243,0.001255165850128609,0.0028163670963846656,0.1317906958555897,0.10782890009524579,0.008089515925768771
12,5,2000,1000,-12.0,0.3,0,2.392546409572937,1.745944410944617,1.4679552336781334,0.3854718414165526,0.3376348497849935,0.1611039201521106,4.689064207362302,2.2965177977893645,0.8528385889699843
12,5,2000,1000,-12.0,0.3,1,0.9346858170535065,0.6905710506061229,0.6678015745778944,0.2181263329791384,0.17279217581616035,0.14840184694385256,3.120828424189624,2.1861426071361176,0.32419711163886283
12,5,2000,1000,-12.0,0.3,2,0.853503152453441,0.4943854047777101,0.8675728254406762,0.18177933384511738,0.1422237202662502,0.13149822322522126,2.3098865880763553,1.456383435622914,0.2918589180584357
12,5,2000,1000,-12.0,0.3,3,0.44852325110260954,0.255977684304477,0.47803327875765955,0.08826227345685385,0.07899317972768927,0.0530601774664012,1.765834930603139,1.317311679500529,0.1523918856541632
12,5,2000,1000,-12.0,0.3,4,0.29961093665827015,0.17742370691700393,0.323686233877722,0.054433592746219644,0.05104061968960827,0.028652573223760063,1.4320426118764054,1.1324316752181351,0.10206241048479102
12,5,2000,1000,-12.0,0.3,5,0.218773793476981,0.10517489255225687,0.2580696117348639,0.03567559077315724,0.029710140936816343,0.021642257071491058,1.1748664433976168,0.9560926499206359,0.07442171652276158
12,5,2000,1000,-12.0,0.3,6,0.1461751145070416,0.07566187304949445,0.1632433355741389,0.023312963054441936,0.019359005616646274,0.01227284167883086,0.9589392643755451,0.8127641498685034,0.04985291493555543
12,5,2000,1000,-12.0,0.3,7,0.0903083742160007,0.0548410421148926,0.09715887175374639,0.014094951695512054,0.01255177515901984,0.006972924878297807,0.764617809861648,0.6743094356456473,0.030873540076183197
12,5,2000,1000,-12.0,0.3,8,0.08578421826699634,0.03871754415818962,0.09903933340311956,0.012037723404165047,0.007909643503087205,0.008750054469642705,0.5880208349770448,0.5022366167100485,0.029168486356602387
12,5,2000,1000,-12.0,0.3,9,0.0573602473165521,0.03759317898724912,0.05599214529087131,0.007855881267834873,0.006269845449482392,0.004862704006543613,0.42112928887233453,0.36376904155578244,0.019460906222814503
12,5,2000,1000,-12.0,0.3,10,0.03994435274124163,0.02134105181581525,0.043496790334584354,0.005241269096490601,0.003458575154553001,0.004174865309666129,0.2720395429741976,0.23209519023295594,0.0135195429017291
12,5,2000,1000,-12.0,0.3,11,0.02087684051864978,0.010595769791190951,0.02288928399053866,0.002651284594515876,0.0016176952042761539,0.0022846166848782086,0.13304196419792289,0.1121651236792731,0.007052302120284622
12,6,2000,1000,-12.0,0.3,0,2.4468398469857155,1.7550638234459872,1.6592465025819547,0.4734051888447791,0.3687111823294258,0.2745145050786145,4.9139607285274325,2.4671208815417165,0.8641498402618892
12,6,2000,1000,-12.0,0.3,1,0.9534558615660804,0.6579576626595656,0.7122600158689737,0.24463601727599069,0.1604948799822119,0.18267647179675833,3.248132489373368,2.294676627807288,0.32627763096834783
12,6,2000,1000,-12.0,0.3,2,0.6524192115770691,0.4374762715721041,0.5729845663262279,0.15274296982587163,0.1297759039593207,0.08686338296220458,2.4562073519004475,1.8037881403233784,0.2214474620177787
12,6,2000,1000,-12.0,0.3,3,0.48380765469861364,0.2672844473525515,0.4905033058047891,0.09486493078601074,0.08438171038257503,0.05377218004526614,2.034589118698593,1.5507814639999793,0.16421777873777074
12,6,2000,1000,-12.0,0.3,4,0.4126276160132678,0.18338359002943694,0.4587025163708219,0.06742563383512373,0.052688280450753355,0.04181118310099193,1.683677914032548,1.27105029801928,0.1404961588285483
12,6,2000,1000,-12.0,0.3,5,0.20354047103871217,0.11342729084362912,0.22041816720509122,0.03278716213256833,0.03076369395005396,0.016705728502509648,1.3811565209340742,1.177616049895362,0.0693706780931885
12,6,2000,1000,-12.0,0.3,6,0.1566052254664661,0.06356449888623339,0.19110873381154306,0.022937117427720467,0.01741474173457358,0.015306938687472675,1.1394956891998926,0.9828904637334267,0.05315643410900981
12,6,2000,1000,-12.0,0.3,7,0.13123318829719824,0.06589962510979785,0.14748866620643333,0.018035374780411076,0.013352565939741545,0.01206820108482322,0.9246611520987801,0.7934279638015819,0.044638525175604835
12,6,2000,1000,-12.0,0.3,8,0.10894424345101898,0.06118779551237141,0.11263237035432427,0.014131290933633417,0.010170145730096891,0.00987129247330864,0.7196369466192412,0.6106927031682221,0.036936566414640576
12,6,2000,1000,-12.0,0.3,9,0.06803839307966018,0.04979524109815514,0.058214843644373584,0.0086742606756306,0.007402239911289854,0.004895873764165851,0.5227689322623406,0.4547305391826803,0.02302501841048858
12,6,2000,1000,-12.0,0.3,10,0.046214596431042324,0.023029641008919577,0.05032398628478256,0.005660887843895728,0.0034517157077733063,0.004830042299133484,0.342934610293103,0.2967200138620607,0.015609128473842738
12,6,2000,1000,-12.0,0.3,11,0.030419545613708715,0.009454746596233826,0.03358618337284884,0.0035800046691768232,0.0014026114890149377,0.003470490813082065,0.16887380507515865,0.13845425946144993,0.010254911493009162
12,7,2000,1000,-12.0,0.3,0,2.4019440564588406,1.6587343039118692,1.597859280924003,0.37039871419419623,0.3258789988937172,0.14838869565068227,4.760148543901187,2.358204487442347,0.8580799613657873
12,7,2000,1000,-12.0,0.3,1,1.0100213874531332,0.6581263547193468,0.6897046316724182,0.23883288354054902,0.17300780278045202,0.15188256084592722,3.2469164081724777,2.2368950207193437,0.34913223191473963
12,7,2000,1000,-12.0,0.3,2,0.9036023144064408,0.49596306015243985,0.8790400822449016,0.19642689156922638,0.14368413942980274,0.1432302198822497,2.3422567113761916,1.4386543969697507,0.31067949578266313
12,7,2000,1000,-12.0,0.3,3,0.4557481285805086,0.2731315661744951,0.45684995097154163,0.09526767695720068,0.08397076314932028,0.054476762889375474,1.7137264671098287,1.25797833852932,0.15492989981832184
12,7,2000,1000,-12.0,0.3,4,0.2809451933577507,0.17048262329460373,0.2963649625843903,0.053848553158617404,0.050777744552765514,0.02620758664790318,1.3477315204673554,1.0667863271096047,0.09542839532617381
12,7,2000,1000,-12.0,0.3,5,0.2004298988314437,0.09506514369560715,0.24300116991694265,0.03432970833595086,0.028856353795682965,0.020752187592881517,1.097432098269102,0.8970021994376581,0.06804987016949846
12,7,2000,1000,-12.0,0.3,6,0.17742018872553028,0.08739747406646459,0.20600271559041508,0.02701000192971374,0.020456002527459827,0.01779637421340564,0.8916996457252591,0.7142794569997287,0.0604946406132581
12,7,2000,1000,-12.0,0.3,7,0.10825021485451929,0.07438219412502056,0.10858245502341775,0.016286828628779376,0.014560296909611248,0.008390683827480526,0.7014179821474674,0.5931677672929482,0.036958084174703004
12,7,2000,1000,-12.0,0.3,8,0.08189450741338314,0.05261677175438795,0.08508565757016508,0.01149566803944286,0.009458563778965035,0.007169035980027221,0.5373910998692306,0.45549659245584745,0.027854529361238427
12,7,2000,1000,-12.0,0.3,9,0.07858286015401188,0.024169027697404033,0.09263203103288502,0.01011614995692176,0.004603569607207203,0.009165739052881821,0.3909407827373216,0.3123579225833097,0.026600379460018166
12,7,2000,1000,-12.0,0.3,10,0.029229942200177626,0.017698140236348636,0.031168180033924697,0.00399272401035072,0.0029964497437031112,0.002778044056385127,0.24745320758852704,0.2182232653883494,0.009912876230933013
12,7,2000,1000,-12.0,0.3,11,0.016864825872875352,0.007836764646781347,0.019495156945279563,0.002175381152957142,0.0012705106433317515,0.001917770015990072,0.1277079264731862,0.11084310060031087,0.0057021206616600555
12,8,2000,1000,-12.0,0.3,0,2.1047404844323148,1.4618539421436794,1.4807155870629214,0.36411162771079875,0.3055417462014707,0.1743419823208329,4.279773417512589,2.1750329330802747,0.7473657292241846
12,8,2000,1000,-12.0,0.3,1,0.810425386475186,0.5766349927864909,0.5617612721879519,0.20314965373365193,0.14469789817740608,0.1606321010287997,2.855918702840633,2.045493316365447,0.2771932844077745
12,8,2000,1000,-12.0,0.3,2,0.6842739453454159,0.47778938337039767,0.571955403393726,0.16647248111269466,0.1374262300203304,0.09319406042590304,2.1783179057314848,1.4940439603860687,0.23177873649494052
12,8,2000,1000,-12.0,0.3,3,0.4437798392516778,0.2640459619301958,0.43686701851240484,0.0936026272295188,0.08167552144468493,0.051887106455851026,1.729782861372351,1.2860030221206733,0.15044117941766277
12,8,2000,1000,-12.0,0.3,4,0.29683837819855496,0.1441955935523036,0.33710693997430324,0.05398445872776432,0.046909099402574705,0.03191699395578669,1.4146410323122163,1.1178026541136614,0.1005621208068017
12,8,2000,1000,-12.0,0.3,5,0.20738866209451823,0.08544255658885991,0.2591132182498589,0.03419307459009279,0.027831176423876114,0.02245267689602123,1.1742432033757837,0.9668545412812655,0.07025297366953018
12,8,2000,1000,-12.0,0.3,6,0.16331625075735023,0.07551874465617403,0.19694804396772603,0.025043233388986192,0.018976042453443864,0.0157876152957181,0.9608342212230677,0.7975179704657175,0.055642600780132466
12,8,2000,1000,-12.0,0.3,7,0.10330567712125728,0.04730112619706173,0.1270519647147175,0.015428421229182646,0.011664602485532138,0.010107252053565026,0.76726725849787,0.6639615813766128,0.035181523303280796
12,8,2000,1000,-12.0,0.3,8,0.07527593967006053,0.051823000750650494,0.07368506677521626,0.010708193602629286,0.009407912577037214,0.005566608647405135,0.5994914990270231,0.5242155593569625,0.025636080034506008
12,8,2000,1000,-12.0,0.3,9,0.06698314716963194,0.037741903616272665,0.07284392576136883,0.008755468104396594,0.006180520406992518,0.00664935142887116,0.4403151159375084,0.37333196876787644,0.022689719857928906
12,8,2000,1000,-12.0,0.3,10,0.03439881153446966,0.018720587851110138,0.03896137685425759,0.004469227772673305,0.003039649822120738,0.0035777622024635056,0.29463265544983885,0.26023384391536925,0.011646986779585337
12,8,2000,1000,-12.0,0.3,11,0.016523366318030846,0.0056389086044122405,0.020765623222109477,0.0020887744141718095,0.0009957678795908809,0.0020399703059363248,0.14984299378149166,0.1333196274634608,0.0055872309322656565
12,9,2000,1000,-12.0,0.3,0,2.0270121299031447,1.3527624459784338,1.4139406619636845,0.29923411429212443,0.28306100466062256,0.10346639878670584,4.3487169245358315,2.3217047946326876,0.724280864396148
12,9,2000,1000,-12.0,0.3,1,0.8673000039441988,0.6034467976446449,0.5537854453537239,0.20598614496023385,0.1605450885588524,0.1296826436295842,3.0795940973760376,2.2122940934318387,0.2994407700248108
12,9,2000,1000,-12.0,0.3,2,0.8293392887498416,0.5188571763905321,0.7148346160509099,0.18863563484661064,0.14378108608797424,0.1163793105198142,2.363746705826161,1.5344074170763193,0.28378169089578364
12,9,2000,1000,-12.0,0.3,3,0.5663355597894564,0.28945522915108923,0.6058729338312131,0.10561213604762415,0.08148610473002993,0.06285347855003871,1.8282377136138444,1.2619021538243878,0.19311484373399815
12,9,2000,1000,-12.0,0.3,4,0.31803127899306277,0.17470540426709236,0.3357275326047509,0.05585080492950486,0.04837987710616343,0.027498502714307947,1.4764844945899744,1.1584532155969118,0.10826273481772485
12,9,2000,1000,-12.0,0.3,5,0.1705294011383975,0.08738870217526373,0.1977999693259873,0.028798724350620787,0.02640411477123772,0.014560832208738082,1.202526908726622,1.0319975075882244,0.05791446885952341
12,9,2000,1000,-12.0,0.3,6,0.12290550612073747,0.045482270186688156,0.15884112494769828,0.018470631206898118,0.014502688491686788,0.01202053175792099,0.9787749615752014,0.8558694554544639,0.04163924572378902
12,9,2000,1000,-12.0,0.3,7,0.09303255624298512,0.033008397360000274,0.11880422241905927,0.013462149802532263,0.009296647011377668,0.00941249018133138,0.7829554717713751,0.68992291552839,0.031528122906696134
12,9,2000,1000,-12.0,0.3,8,0.07431432336713954,0.04689303218381635,0.0733642270517034,0.010341324870235763,0.00860505178483284,0.005519971364678891,0.6079456658780951,0.5336313425109556,0.025302983178011936
12,9,2000,1000,-12.0,0.3,9,0.061497201465928054,0.02733186806373461,0.06989910727435371,0.008072552473968821,0.004940429116372602,0.006392818352617752,0.4501498157378077,0.3886526142718797,0.020842009314673046
12,9,2000,1000,-12.0,0.3,10,0.03596598112054362,0.019722077881908884,0.03875805062031857,0.004638182285725275,0.0031483164234228367,0.0035507706886297096,0.30041945123655994,0.26445347011601633,0.012171700519200076
12,9,2000,1000,-12.0,0.3,11,0.014985878178895507,0.007060798787575956,0.017385373517389453,0.0019310772731485435,0.001168046908071485,0.0016490421572273603,0.15147329871369344,0.13648742053479793,0.005070219578283072
12,10,2000,1000,-12.0,0.3,0,2.3124484045647407,1.5826123879149703,1.5792038507532833,0.4183245448853482,0.33920940030623803,0.22005928653183374,4.7169608535944025,2.4045124490296628,0.8180678513997034
12,10,2000,1000,-12.0,0.3,1,0.9438193173655249,0.7138578950272705,0.6759842476993416,0.24620498697459584,0.17806977566204507,0.18006061314354707,3.160219316111532,2.2163999987460064,0.3214154021462569
12,10,2000,1000,-12.0,0.3,2,0.6702455496892421,0.4923172389019086,0.5421507854166121,0.16375075706321915,0.14140804727426382,0.0938217068365274,2.3526118029280565,1.6823662532388142,0.22696433908870323
12,10,2000,1000,-12.0,0.3,3,0.5185464495745944,0.31358110724473454,0.489885094845769,0.10797878002333829,0.09586415896918155,0.061310401332976626,1.8823907358428296,1.363844286268235,0.17627114559884421
12,10,2000,1000,-12.0,0.3,4,0.3303152577632053,0.1653784059225787,0.3631605164371948,0.0606179262487764,0.05290536966734405,0.03463651945883925,1.5353805458037737,1.2050652880405683,0.1119976818273629
12,10,2000,1000,-12.0,0.3,5,0.2453667350910924,0.10348068975095903,0.2958527833189448,0.0389629909965832,0.031094212182449565,0.025841041910498255,1.2733661703342571,1.0279994352431645,0.08323900458220289
12,10,2000,1000,-12.0,0.3,6,0.15701435331632713,0.07731530274930187,0.18094162519723947,0.02450432786952656,0.020142190559359285,0.014106687434836127,1.041058526999141,0.8840441736828137,0.053424847761952436
12,10,2000,1000,-12.0,0.3,7,0.13846668426106423,0.07975055262023079,0.14233309541529532,0.019912738734124056,0.015722590600480202,0.011427394612875579,0.8383757210141175,0.6999090367530534,0.047190147750900746
12,10,2000,1000,-12.0,0.3,8,0.09957576257282548,0.04660908297960098,0.11136167918646672,0.013663186307524831,0.009180588775628995,0.009794997366048218,0.6314497444401324,0.5318739818673068,0.03383951278441437
12,10,2000,1000,-12.0,0.3,9,0.07277585778512138,0.03700151731902479,0.07804627332454928,0.009581496883268497,0.006404839753322844,0.007178575417353395,0.44724867551121694,0.37447281772609553,0.024658889088344373
12,10,2000,1000,-12.0,0.3,10,0.0458888464707473,0.021246290642505994,0.05158767914780077,0.005856411638179158,0.003493380491967346,0.004965928208995892,0.28769242119110733,0.24180357472036001,0.015520760312856265
12,10,2000,1000,-12.0,0.3,11,0.018998972150094502,0.011076148797761032,0.019638206489333652,0.0024107137164456737,0.001675245190545821,0.0018733974684029158,0.14226967796037646,0.12327070581028195,0.006419239632822681
