T_final,replication,n_train,n_test,c0_death,epsilon_selection,stage,n_admissible_treatments,percentage
9,2,2000,1000,-12.0,0.3,6,2,14.0
9,2,2000,1000,-12.0,0.3,6,3,11.3
9,2,2000,1000,-12.0,0.3,6,4,6.8
9,2,2000,1000,-12.0,0.3,6,5,5.0
9,2,2000,1000,-12.0,0.3,6,6,3.3
9,2,2000,1000,-12.0,0.3,6,7,2.7
9,2,2000,1000,-12.0,0.3,6,8,1.6
9,2,2000,1000,-12.0,0.3,6,9,0.7
9,2,2000,1000,-12.0,0.3,6,10,36.4
9,2,2000,1000,-12.0,0.3,7,1,15.5
9,2,2000,1000,-12.0,0.3,7,2,14.8
9,2,2000,1000,-12.0,0.3,7,3,9.3
9,2,2000,1000,-12.0,0.3,7,4,8.3
9,2,2000,1000,-12.0,0.3,7,5,5.5
9,2,2000,1000,-12.0,0.3,7,6,3.2
9,2,2000,1000,-12.0,0.3,7,7,2.2
9,2,2000,1000,-12.0,0.3,7,8,1.0
9,2,2000,1000,-12.0,0.3,7,9,0.7
9,2,2000,1000,-12.0,0.3,7,10,39.5
9,2,2000,1000,-12.0,0.3,8,1,11.9
9,2,2000,1000,-12.0,0.3,8,2,10.0
9,2,2000,1000,-12.0,0.3,8,3,7.8
9,2,2000,1000,-12.0,0.3,8,4,5.9
9,2,2000,1000,-12.0,0.3,8,5,3.1
9,2,2000,1000,-12.0,0.3,8,6,2.7
9,2,2000,1000,-12.0,0.3,8,7,1.7
9,2,2000,1000,-12.0,0.3,8,8,1.2
9,2,2000,1000,-12.0,0.3,8,9,0.7
9,2,2000,1000,-12.0,0.3,8,10,55.0
9,3,2000,1000,-12.0,0.3,0,2,4.4
9,3,2000,1000,-12.0,0.3,0,3,46.6
9,3,2000,1000,-12.0,0.3,0,4,16.1
9,3,2000,1000,-12.0,0.3,0,5,7.4
9,3,2000,1000,-12.0,0.3,0,6,5.8
9,3,2000,1000,-12.0,0.3,0,7,6.2
9,3,2000,1000,-12.0,0.3,0,8,5.0
9,3,2000,1000,-12.0,0.3,0,9,2.2
9,3,2000,1000,-12.0,0.3,0,10,6.3
9,3,2000,1000,-12.0,0.3,1,2,4.3
9,3,2000,1000,-12.0,0.3,1,3,17.1
9,3,2000,1000,-12.0,0.3,1,4,15.4
9,3,2000,1000,-12.0,0.3,1,5,9.5
9,3,2000,1000,-12.0,0.3,1,6,6.5
9,3,2000,1000,-12.0,0.3,1,7,5.2
9,3,2000,1000,-12.0,0.3,1,8,4.1
9,3,2000,1000,-12.0,0.3,1,9,1.6
9,3,2000,1000,-12.0,0.3,1,10,36.3
9,3,2000,1000,-12.0,0.3,2,1,2.6
9,3,2000,1000,-12.0,0.3,2,2,18.0
9,3,2000,1000,-12.0,0.3,2,3,17.6
9,3,2000,1000,-12.0,0.3,2,4,12.9
9,3,2000,1000,-12.0,0.3,2,5,8.7
9,3,2000,1000,-12.0,0.3,2,6,5.8
9,3,2000,1000,-12.0,0.3,2,7,4.7
9,3,2000,1000,-12.0,0.3,2,8,2.1
9,3,2000,1000,-12.0,0.3,2,9,1.5
9,3,2000,1000,-12.0,0.3,2,10,26.1
9,3,2000,1000,-12.0,0.3,3,1,11.0
9,3,2000,1000,-12.0,0.3,3,2,17.2
9,3,2000,1000,-12.0,0.3,3,3,14.2
9,3,2000,1000,-12.0,0.3,3,4,9.3
9,3,2000,1000,-12.0,0.3,3,5,5.0
9,3,2000,1000,-12.0,0.3,3,6,3.4
9,3,2000,1000,-12.0,0.3,3,7,2.7
9,3,2000,1000,-12.0,0.3,3,8,1.7
9,3,2000,1000,-12.0,0.3,3,9,0.7
9,3,2000,1000,-12.0,0.3,3,10,34.8
9,3,2000,1000,-12.0,0.3,4,1,18.8
9,3,2000,1000,-12.0,0.3,4,2,13.7
9,3,2000,1000,-12.0,0.3,4,3,14.3
9,3,2000,1000,-12.0,0.3,4,4,6.3
9,3,2000,1000,-12.0,0.3,4,5,4.6
9,3,2000,1000,-12.0,0.3,4,6,2.9
9,3,2000,1000,-12.0,0.3,4,7,2.5
9,3,2000,1000,-12.0,0.3,4,8,2.2
9,3,2000,1000,-12.0,0.3,4,9,1.8
9,3,2000,1000,-12.0,0.3,4,10,32.9
9,3,2000,1000,-12.0,0.3,5,1,15.1
9,3,2000,1000,-12.0,0.3,5,2,13.4
9,3,2000,1000,-12.0,0.3,5,3,6.6
9,3,2000,1000,-12.0,0.3,5,4,4.2
9,3,2000,1000,-12.0,0.3,5,5,4.0
9,3,2000,1000,-12.0,0.3,5,6,2.9
9,3,2000,1000,-12.0,0.3,5,7,2.0
9,3,2000,1000,-12.0,0.3,5,8,1.2
9,3,2000,1000,-12.0,0.3,5,9,0.8
9,3,2000,1000,-12.0,0.3,5,10,49.8
9,3,2000,1000,-12.0,0.3,6,1,18.0
9,3,2000,1000,-12.0,0.3,6,2,15.9
9,3,2000,1000,-12.0,0.3,6,3,10.1
9,3,2000,1000,-12.0,0.3,6,4,7.3
9,3,2000,1000,-12.0,0.3,6,5,6.3
9,3,2000,1000,-12.0,0.3,6,6,3.5
9,3,2000,1000,-12.0,0.3,6,7,3.0
9,3,2000,1000,-12.0,0.3,6,8,1.8
9,3,2000,1000,-12.0,0.3,6,9,0.9
9,3,2000,1000,-12.0,0.3,6,10,33.2
9,3,2000,1000,-12.0,0.3,7,1,16.7
9,3,2000,1000,-12.0,0.3,7,2,11.0
9,3,2000,1000,-12.0,0.3,7,3,10.3
9,3,2000,1000,-12.0,0.3,7,4,6.9
9,3,2000,1000,-12.0,0.3,7,5,4.7
9,3,2000,1000,-12.0,0.3,7,6,4.7
9,3,2000,1000,-12.0,0.3,7,7,2.5
9,3,2000,1000,-12.0,0.3,7,8,1.2
9,3,2000,1000,-12.0,0.3,7,9,1.1
9,3,2000,1000,-12.0,0.3,7,10,40.9
9,3,2000,1000,-12.0,0.3,8,1,11.1
9,3,2000,1000,-12.0,0.3,8,2,9.9
9,3,2000,1000,-12.0,0.3,8,3,9.1
9,3,2000,1000,-12.0,0.3,8,4,6.4
9,3,2000,1000,-12.0,0.3,8,5,5.7
9,3,2000,1000,-12.0,0.3,8,6,5.4
9,3,2000,1000,-12.0,0.3,8,7,3.0
9,3,2000,1000,-12.0,0.3,8,8,1.9
9,3,2000,1000,-12.0,0.3,8,9,0.8
9,3,2000,1000,-12.0,0.3,8,10,46.7
9,4,2000,1000,-12.0,0.3,0,2,4.3
9,4,2000,1000,-12.0,0.3,0,3,34.4
9,4,2000,1000,-12.0,0.3,0,4,24.5
9,4,2000,1000,-12.0,0.3,0,5,11.2
9,4,2000,1000,-12.0,0.3,0,6,9.1
9,4,2000,1000,-12.0,0.3,0,7,7.6
9,4,2000,1000,-12.0,0.3,0,8,3.5
9,4,2000,1000,-12.0,0.3,0,9,0.2
9,4,2000,1000,-12.0,0.3,0,10,5.2
9,4,2000,1000,-12.0,0.3,1,2,7.0
9,4,2000,1000,-12.0,0.3,1,3,16.9
9,4,2000,1000,-12.0,0.3,1,4,20.6
9,4,2000,1000,-12.0,0.3,1,5,12.9
9,4,2000,1000,-12.0,0.3,1,6,6.8
9,4,2000,1000,-12.0,0.3,1,7,3.6
9,4,2000,1000,-12.0,0.3,1,8,2.1
9,4,2000,1000,-12.0,0.3,1,9,0.6
9,4,2000,1000,-12.0,0.3,1,10,29.5
9,4,2000,1000,-12.0,0.3,2,1,2.0
9,4,2000,1000,-12.0,0.3,2,2,10.5
9,4,2000,1000,-12.0,0.3,2,3,17.5
9,4,2000,1000,-12.0,0.3,2,4,19.4
9,4,2000,1000,-12.0,0.3,2,5,10.3
9,4,2000,1000,-12.0,0.3,2,6,7.4
9,4,2000,1000,-12.0,0.3,2,7,4.3
9,4,2000,1000,-12.0,0.3,2,8,2.4
9,4,2000,1000,-12.0,0.3,2,9,1.3
9,4,2000,1000,-12.0,0.3,2,10,24.9
9,4,2000,1000,-12.0,0.3,3,1,10.6
9,4,2000,1000,-12.0,0.3,3,2,12.8
9,4,2000,1000,-12.0,0.3,3,3,9.7
9,4,2000,1000,-12.0,0.3,3,4,10.4
9,4,2000,1000,-12.0,0.3,3,5,7.5
9,4,2000,1000,-12.0,0.3,3,6,6.0
9,4,2000,1000,-12.0,0.3,3,7,2.7
9,4,2000,1000,-12.0,0.3,3,8,2.0
9,4,2000,1000,-12.0,0.3,3,9,2.0
9,4,2000,1000,-12.0,0.3,3,10,36.3
9,4,2000,1000,-12.0,0.3,4,1,15.6
9,4,2000,1000,-12.0,0.3,4,2,9.6
9,4,2000,1000,-12.0,0.3,4,3,5.0
9,4,2000,1000,-12.0,0.3,4,4,3.8
9,4,2000,1000,-12.0,0.3,4,5,3.1
9,4,2000,1000,-12.0,0.3,4,6,2.0
9,4,2000,1000,-12.0,0.3,4,7,2.2
9,4,2000,1000,-12.0,0.3,4,8,1.7
9,4,2000,1000,-12.0,0.3,4,9,0.8
9,4,2000,1000,-12.0,0.3,4,10,56.2
9,4,2000,1000,-12.0,0.3,5,1,15.9
9,4,2000,1000,-12.0,0.3,5,2,10.7
9,4,2000,1000,-12.0,0.3,5,3,8.9
9,4,2000,1000,-12.0,0.3,5,4,7.0
9,4,2000,1000,-12.0,0.3,5,5,6.4
9,4,2000,1000,-12.0,0.3,5,6,3.2
9,4,2000,1000,-12.0,0.3,5,7,3.4
9,4,2000,1000,-12.0,0.3,5,8,1.8
9,4,2000,1000,-12.0,0.3,5,9,1.5
9,4,2000,1000,-12.0,0.3,5,10,41.2
9,4,2000,1000,-12.0,0.3,6,1,12.2
9,4,2000,1000,-12.0,0.3,6,2,11.5
9,4,2000,1000,-12.0,0.3,6,3,9.7
9,4,2000,1000,-12.0,0.3,6,4,8.0
9,4,2000,1000,-12.0,0.3,6,5,5.4
9,4,2000,1000,-12.0,0.3,6,6,4.6
9,4,2000,1000,-12.0,0.3,6,7,3.2
9,4,2000,1000,-12.0,0.3,6,8,2.2
9,4,2000,1000,-12.0,0.3,6,9,1.4
9,4,2000,1000,-12.0,0.3,6,10,41.8
9,4,2000,1000,-12.0,0.3,7,1,12.5
9,4,2000,1000,-12.0,0.3,7,2,12.1
9,4,2000,1000,-12.0,0.3,7,3,11.0
9,4,2000,1000,-12.0,0.3,7,4,6.4
9,4,2000,1000,-12.0,0.3,7,5,6.2
9,4,2000,1000,-12.0,0.3,7,6,5.9
9,4,2000,1000,-12.0,0.3,7,7,3.2
9,4,2000,1000,-12.0,0.3,7,8,2.0
9,4,2000,1000,-12.0,0.3,7,9,1.6
9,4,2000,1000,-12.0,0.3,7,10,39.1
9,4,2000,1000,-12.0,0.3,8,1,9.9
9,4,2000,1000,-12.0,0.3,8,2,8.7
9,4,2000,1000,-12.0,0.3,8,3,8.0
9,4,2000,1000,-12.0,0.3,8,4,6.8
9,4,2000,1000,-12.0,0.3,8,5,4.7
9,4,2000,1000,-12.0,0.3,8,6,3.7
9,4,2000,1000,-12.0,0.3,8,7,2.4
9,4,2000,1000,-12.0,0.3,8,8,1.5
9,4,2000,1000,-12.0,0.3,8,9,0.6
9,4,2000,1000,-12.0,0.3,8,10,53.7
9,5,2000,1000,-12.0,0.3,0,2,7.4
9,5,2000,1000,-12.0,0.3,0,3,38.0
9,5,2000,1000,-12.0,0.3,0,4,26.9
9,5,2000,1000,-12.0,0.3,0,5,5.4
9,5,2000,1000,-12.0,0.3,0,6,4.2
9,5,2000,1000,-12.0,0.3,0,7,3.5
9,5,2000,1000,-12.0,0.3,0,8,3.3
9,5,2000,1000,-12.0,0.3,0,9,3.1
9,5,2000,1000,-12.0,0.3,0,10,8.2
9,5,2000,1000,-12.0,0.3,1,2,6.7
9,5,2000,1000,-12.0,0.3,1,3,13.0
9,5,2000,1000,-12.0,0.3,1,4,9.6
9,5,2000,1000,-12.0,0.3,1,5,13.0
9,5,2000,1000,-12.0,0.3,1,6,7.6
9,5,2000,1000,-12.0,0.3,1,7,3.7
9,5,2000,1000,-12.0,0.3,1,8,3.4
9,5,2000,1000,-12.0,0.3,1,9,0.7
9,5,2000,1000,-12.0,0.3,1,10,42.3
9,5,2000,1000,-12.0,0.3,2,1,1.2
9,5,2000,1000,-12.0,0.3,2,2,17.4
9,5,2000,1000,-12.0,0.3,2,3,26.6
9,5,2000,1000,-12.0,0.3,2,4,13.8
9,5,2000,1000,-12.0,0.3,2,5,8.0
9,5,2000,1000,-12.0,0.3,2,6,3.9
9,5,2000,1000,-12.0,0.3,2,7,3.9
9,5,2000,1000,-12.0,0.3,2,8,3.1
9,5,2000,1000,-12.0,0.3,2,9,1.0
9,5,2000,1000,-12.0,0.3,2,10,21.1
9,5,2000,1000,-12.0,0.3,3,1,9.6
9,5,2000,1000,-12.0,0.3,3,2,17.4
9,5,2000,1000,-12.0,0.3,3,3,13.9
9,5,2000,1000,-12.0,0.3,3,4,11.7
9,5,2000,1000,-12.0,0.3,3,5,5.7
9,5,2000,1000,-12.0,0.3,3,6,5.2
9,5,2000,1000,-12.0,0.3,3,7,3.4
9,5,2000,1000,-12.0,0.3,3,8,1.5
9,5,2000,1000,-12.0,0.3,3,9,1.2
9,5,2000,1000,-12.0,0.3,3,10,30.4
9,5,2000,1000,-12.0,0.3,4,1,15.2
9,5,2000,1000,-12.0,0.3,4,2,12.3
9,5,2000,1000,-12.0,0.3,4,3,6.9
9,5,2000,1000,-12.0,0.3,4,4,5.1
9,5,2000,1000,-12.0,0.3,4,5,3.8
9,5,2000,1000,-12.0,0.3,4,6,2.7
9,5,2000,1000,-12.0,0.3,4,7,2.6
9,5,2000,1000,-12.0,0.3,4,8,1.8
9,5,2000,1000,-12.0,0.3,4,9,0.8
9,5,2000,1000,-12.0,0.3,4,10,48.8
9,5,2000,1000,-12.0,0.3,5,1,15.9
9,5,2000,1000,-12.0,0.3,5,2,12.9
9,5,2000,1000,-12.0,0.3,5,3,8.2
9,5,2000,1000,-12.0,0.3,5,4,6.7
9,5,2000,1000,-12.0,0.3,5,5,3.1
9,5,2000,1000,-12.0,0.3,5,6,3.8
9,5,2000,1000,-12.0,0.3,5,7,1.6
9,5,2000,1000,-12.0,0.3,5,8,1.5
9,5,2000,1000,-12.0,0.3,5,9,0.8
9,5,2000,1000,-12.0,0.3,5,10,45.5
9,5,2000,1000,-12.0,0.3,6,1,15.5
9,5,2000,1000,-12.0,0.3,6,2,13.1
9,5,2000,1000,-12.0,0.3,6,3,9.0
9,5,2000,1000,-12.0,0.3,6,4,6.3
9,5,2000,1000,-12.0,0.3,6,5,4.9
9,5,2000,1000,-12.0,0.3,6,6,2.7
9,5,2000,1000,-12.0,0.3,6,7,2.7
9,5,2000,1000,-12.0,0.3,6,8,1.9
9,5,2000,1000,-12.0,0.3,6,9,1.3
9,5,2000,1000,-12.0,0.3,6,10,42.6
9,5,2000,1000,-12.0,0.3,7,1,14.9
9,5,2000,1000,-12.0,0.3,7,2,14.4
9,5,2000,1000,-12.0,0.3,7,3,12.3
9,5,2000,1000,-12.0,0.3,7,4,8.2
9,5,2000,1000,-12.0,0.3,7,5,6.9
9,5,2000,1000,-12.0,0.3,7,6,4.3
9,5,2000,1000,-12.0,0.3,7,7,2.7
9,5,2000,1000,-12.0,0.3,7,8,2.4
9,5,2000,1000,-12.0,0.3,7,9,1.3
9,5,2000,1000,-12.0,0.3,7,10,32.6
9,5,2000,1000,-12.0,0.3,8,1,15.9
9,5,2000,1000,-12.0,0.3,8,2,12.3
9,5,2000,1000,-12.0,0.3,8,3,11.2
9,5,2000,1000,-12.0,0.3,8,4,9.0
9,5,2000,1000,-12.0,0.3,8,5,7.3
9,5,2000,1000,-12.0,0.3,8,6,4.8
9,5,2000,1000,-12.0,0.3,8,7,2.7
9,5,2000,1000,-12.0,0.3,8,8,1.4
9,5,2000,1000,-12.0,0.3,8,9,1.1
9,5,2000,1000,-12.0,0.3,8,10,34.3
9,6,2000,1000,-12.0,0.3,0,2,5.0
9,6,2000,1000,-12.0,0.3,0,3,47.0
9,6,2000,1000,-12.0,0.3,0,4,15.5
9,6,2000,1000,-12.0,0.3,0,5,10.8
9,6,2000,1000,-12.0,0.3,0,6,9.4
9,6,2000,1000,-12.0,0.3,0,7,4.3
9,6,2000,1000,-12.0,0.3,0,8,2.7
9,6,2000,1000,-12.0,0.3,0,9,0.3
9,6,2000,1000,-12.0,0.3,0,10,5.0
9,6,2000,1000,-12.0,0.3,1,2,2.8
9,6,2000,1000,-12.0,0.3,1,3,16.2
9,6,2000,1000,-12.0,0.3,1,4,17.1
9,6,2000,1000,-12.0,0.3,1,5,13.4
9,6,2000,1000,-12.0,0.3,1,6,8.4
9,6,2000,1000,-12.0,0.3,1,7,3.7
9,6,2000,1000,-12.0,0.3,1,8,2.8
9,6,2000,1000,-12.0,0.3,1,9,0.7
9,6,2000,1000,-12.0,0.3,1,10,34.9
9,6,2000,1000,-12.0,0.3,2,1,1.4
9,6,2000,1000,-12.0,0.3,2,2,14.7
9,6,2000,1000,-12.0,0.3,2,3,24.0
9,6,2000,1000,-12.0,0.3,2,4,15.7
9,6,2000,1000,-12.0,0.3,2,5,8.1
9,6,2000,1000,-12.0,0.3,2,6,4.0
9,6,2000,1000,-12.0,0.3,2,7,3.5
9,6,2000,1000,-12.0,0.3,2,8,2.5
9,6,2000,1000,-12.0,0.3,2,9,0.8
9,6,2000,1000,-12.0,0.3,2,10,25.3
9,6,2000,1000,-12.0,0.3,3,1,7.3
9,6,2000,1000,-12.0,0.3,3,2,12.7
9,6,2000,1000,-12.0,0.3,3,3,12.7
9,6,2000,1000,-12.0,0.3,3,4,9.2
9,6,2000,1000,-12.0,0.3,3,5,9.2
9,6,2000,1000,-12.0,0.3,3,6,5.8
9,6,2000,1000,-12.0,0.3,3,7,2.6
9,6,2000,1000,-12.0,0.3,3,8,1.6
9,6,2000,1000,-12.0,0.3,3,9,1.1
9,6,2000,1000,-12.0,0.3,3,10,37.8
9,6,2000,1000,-12.0,0.3,4,1,17.4
9,6,2000,1000,-12.0,0.3,4,2,11.6
9,6,2000,1000,-12.0,0.3,4,3,7.7
9,6,2000,1000,-12.0,0.3,4,4,5.1
9,6,2000,1000,-12.0,0.3,4,5,4.9
9,6,2000,1000,-12.0,0.3,4,6,3.5
9,6,2000,1000,-12.0,0.3,4,7,2.8
9,6,2000,1000,-12.0,0.3,4,8,2.0
9,6,2000,1000,-12.0,0.3,4,9,1.4
9,6,2000,1000,-12.0,0.3,4,10,43.6
9,6,2000,1000,-12.0,0.3,5,1,18.4
9,6,2000,1000,-12.0,0.3,5,2,14.6
9,6,2000,1000,-12.0,0.3,5,3,9.0
9,6,2000,1000,-12.0,0.3,5,4,7.4
9,6,2000,1000,-12.0,0.3,5,5,4.8
9,6,2000,1000,-12.0,0.3,5,6,4.1
9,6,2000,1000,-12.0,0.3,5,7,2.1
9,6,2000,1000,-12.0,0.3,5,8,1.1
9,6,2000,1000,-12.0,0.3,5,9,1.1
9,6,2000,1000,-12.0,0.3,5,10,37.4
9,6,2000,1000,-12.0,0.3,6,1,16.3
9,6,2000,1000,-12.0,0.3,6,2,11.6
9,6,2000,1000,-12.0,0.3,6,3,11.7
9,6,2000,1000,-12.0,0.3,6,4,6.1
9,6,2000,1000,-12.0,0.3,6,5,4.9
9,6,2000,1000,-12.0,0.3,6,6,3.3
9,6,2000,1000,-12.0,0.3,6,7,2.6
9,6,2000,1000,-12.0,0.3,6,8,1.7
9,6,2000,1000,-12.0,0.3,6,9,1.4
9,6,2000,1000,-12.0,0.3,6,10,40.4
9,6,2000,1000,-12.0,0.3,7,1,12.4
9,6,2000,1000,-12.0,0.3,7,2,11.3
9,6,2000,1000,-12.0,0.3,7,3,10.1
9,6,2000,1000,-12.0,0.3,7,4,7.5
9,6,2000,1000,-12.0,0.3,7,5,6.1
9,6,2000,1000,-12.0,0.3,7,6,5.0
9,6,2000,1000,-12.0,0.3,7,7,4.3
