T_final,replication,n_train,n_test,c0_death,epsilon_selection,stage,mean_q_range,median_q_range,sd_q_range,mean_top2_gap,median_top2_gap,sd_top2_gap,mean_q_max,mean_q_min,mean_q_sd_across_treatments
9,8,2000,1000,-12.0,0.3,1,0.7977927903192215,0.5049279486287943,0.5846695327586389,0.1977219090567234,0.1407600750236686,0.13937073588844473,2.4020696917208064,1.6042769014015845,0.2748214350090356
9,8,2000,1000,-12.0,0.3,2,0.640196279097976,0.34250845268147656,0.6370305468248165,0.1457012592493396,0.09093506322000033,0.10837790828628245,1.6787166659839337,1.0385203868859578,0.21892824308535005
9,8,2000,1000,-12.0,0.3,3,0.3449802791401139,0.19033535481125385,0.36006451171552545,0.06963552888798831,0.05846011046290789,0.04276280576847028,1.2170323303904953,0.8720520512503813,0.1172947355967142
9,8,2000,1000,-12.0,0.3,4,0.17443507674795547,0.1018194828635598,0.1725694023708021,0.033906138026615545,0.03155824747434122,0.015807255178217565,0.922793601875552,0.7483585251275965,0.05929162095857491
9,8,2000,1000,-12.0,0.3,5,0.11713788072698643,0.04958674801111118,0.14505998226823033,0.019116280049810506,0.01573382353730468,0.012862574677170365,0.6967117882700906,0.5795739075431042,0.039733523244997966
9,8,2000,1000,-12.0,0.3,6,0.07426806894462092,0.04270640489766758,0.07879675181001987,0.012139490484477584,0.010643100348831869,0.00594119766755287,0.5020179004417754,0.42774983149715445,0.02534906391941161
9,8,2000,1000,-12.0,0.3,7,0.05470770162771944,0.01910977361041677,0.06318335998866671,0.007841248134976426,0.004934234535032889,0.005899686079578063,0.326086978182994,0.2713792765552745,0.018556510092405457
9,8,2000,1000,-12.0,0.3,8,0.04257391250584787,0.019574047224044405,0.04640641357014114,0.005397981358440836,0.0032316975232547784,0.004706048678943167,0.15079192292235322,0.10821801041650533,0.014385744626231567
9,9,2000,1000,-12.0,0.3,0,1.6731728696114962,1.3240704337748523,1.0422800821867622,0.32245110193392373,0.26554220767547076,0.20124487229035576,3.70335306952849,2.0301801999169933,0.5874157141484172
9,9,2000,1000,-12.0,0.3,1,0.6933003325809352,0.4993526368882575,0.45221659134603964,0.17126027247541234,0.11719594264042943,0.12967904775308423,2.4124273175817974,1.7191269850008626,0.2371111644391657
9,9,2000,1000,-12.0,0.3,2,0.5446363872039758,0.42359985761173213,0.37337071952093304,0.13993264138276026,0.11918670727496727,0.07540815426422283,1.7609792340933412,1.2163428468893653,0.18472593775567608
9,9,2000,1000,-12.0,0.3,3,0.3161304170847436,0.21801957291455465,0.24399847387211057,0.07252293538412137,0.06554848021116189,0.029901520589237285,1.3103956974937836,0.9942652804090399,0.10713734591703335
9,9,2000,1000,-12.0,0.3,4,0.21807316038695534,0.12422542177356366,0.22135115065266417,0.04086490544451779,0.037134006636737604,0.021250008451994047,1.0151472742404744,0.7970741138535191,0.07421441650229954
9,9,2000,1000,-12.0,0.3,5,0.16058974990550304,0.07873627965127816,0.1816794339105328,0.026379870481192554,0.021635846455615337,0.016901673107463218,0.7761382340369666,0.6155484841314633,0.05466657132984369
9,9,2000,1000,-12.0,0.3,6,0.09647696752399224,0.054099069923174814,0.1015682854925239,0.014907132316359189,0.01222668560543605,0.008526088216012546,0.5553144766102424,0.4588375090862502,0.03288593578008489
9,9,2000,1000,-12.0,0.3,7,0.09594343977326976,0.044403196949821644,0.10166186758057831,0.01267937099029997,0.007991769810595961,0.01021592889996108,0.35329428780476024,0.2573508480314905,0.032465724760816224
9,9,2000,1000,-12.0,0.3,8,0.05044056988201458,0.02056768006717566,0.05463266229892225,0.006346881003012606,0.0034014016449271656,0.005642879477457116,0.16695998579523963,0.11651941591322507,0.01705133883867579
9,10,2000,1000,-12.0,0.3,0,1.93122057427125,1.4764820135249717,1.1832621520164581,0.3592782020055671,0.30603432084285265,0.17238684053578524,3.726167054234476,1.794946479963226,0.6836236861047323
