T_final,replication,n_train,n_test,c0_death,epsilon_selection,stage,mean_q_range,median_q_range,sd_q_range,mean_top2_gap,median_top2_gap,sd_top2_gap,mean_q_max,mean_q_min,mean_q_sd_across_treatments
5,1,2000,1000,-12.0,0.3,0,1.1506594267617978,0.9246626537856127,0.5606593880738543,0.22416793934469173,0.20251711436170494,0.09483129255401893,2.286872636963747,1.136213210201949,0.403328800291659
5,1,2000,1000,-12.0,0.3,1,0.45070354038801913,0.21687312873007092,0.3633570329907929,0.11613275196135722,0.06351728311788685,0.09641748476123013,1.303817331547425,0.8531137911594059,0.1532496283537075
5,1,2000,1000,-12.0,0.3,2,0.27543214546700867,0.2052644917685863,0.16214618284661955,0.07388075797754332,0.05279011593447025,0.04538687726962962,0.7955023224201184,0.5200701769531096,0.09325731409523075
5,1,2000,1000,-12.0,0.3,3,0.12199563178753493,0.09660034834427988,0.08260262171080018,0.029493249633842027,0.028126136916911015,0.01685443878800672,0.46569611606634737,0.34370048427881245,0.041418945329649855
5,1,2000,1000,-12.0,0.3,4,0.10417508899502566,0.0662792806347155,0.0922503319852669,0.01927707463324139,0.015794778743337345,0.011384659589227122,0.22072046055436295,0.11654537155933731,0.0357972223300646
5,2,2000,1000,-12.0,0.3,0,1.1302861403630482,0.9456759138930735,0.48313277704193464,0.22746956435073484,0.21215656941524608,0.10062388651700367,2.289164209517647,1.1588780691545992,0.3950689363779399
5,2,2000,1000,-12.0,0.3,1,0.4947832607654563,0.3309670233604576,0.33015248949876,0.12491699195078391,0.08064544199650159,0.09434113315095358,1.3098658529721792,0.8150825922067229,0.1681260223056525
5,2,2000,1000,-12.0,0.3,2,0.31038796569452337,0.2708206851056659,0.1780652496538659,0.08121789600861914,0.06726410773831237,0.053520411582661166,0.787077360719021,0.4766893950244976,0.10534564852943354
5,2,2000,1000,-12.0,0.3,3,0.13929531581729349,0.10692574264536547,0.09641626707287507,0.034625006531254776,0.03288023749516111,0.01835631285250676,0.4325632814636673,0.29326796564637386,0.04722397390718574
5,2,2000,1000,-12.0,0.3,4,0.07220517081183762,0.050448485853862524,0.058562736172282054,0.015931079512585426,0.0144233494854068,0.008307455424123238,0.1978740050904717,0.12566883427863407,0.024704239162905955
