T_final,c0_death,epsilon_selection,stage,mean_q_range_mean,mean_q_range_sd,median_q_range_mean,median_q_range_sd,mean_top2_gap_mean,mean_top2_gap_sd,median_top2_gap_mean,median_top2_gap_sd,mean_q_sd_across_treatments_mean,mean_q_sd_across_treatments_sd,mean_q_max_mean,mean_q_min_mean
5,-12.0,0.3,0,1.1510495487024412,0.06571947927983167,0.8996975440043583,0.03506684634156455,0.21686087607654989,0.008229493356469301,0.19628151514793526,0.008814040831786562,0.40498346133136176,0.025377948257906104,2.2980450606052782,1.1469955119028366
5,-12.0,0.3,1,0.5135190618378469,0.0361181124347028,0.31802019448333707,0.04673290251175834,0.13048809193014116,0.009586813890321337,0.08118503574316982,0.010408421048782852,0.17517768346003565,0.01243922666267448,1.3435005135027225,0.8299814516648757
5,-12.0,0.3,2,0.2875418294727801,0.030708929606562057,0.23089841640503658,0.03061333385482376,0.075989933877091,0.00803183342124012,0.05954966220360669,0.007588028557345732,0.09758452430864226,0.010549978674913797,0.7917962380623994,0.5042544085896192
5,-12.0,0.3,3,0.14226953584520405,0.02102162157684485,0.10313467443593582,0.014641421987414449,0.033854457437181726,0.005175739110229104,0.031352594945931095,0.004371386759387751,0.04833823452727541,0.007192697846179588,0.45439695995725665,0.3121274241120526
5,-12.0,0.3,4,0.07810915199201354,0.016315052729346646,0.050726172772549386,0.013756682543956353,0.015470385279891507,0.0029835964424565807,0.013177534544592067,0.002535810998874343,0.026774128988996178,0.005661643497708229,0.20654734411672443,0.1284381921247109
