T_final,replication,n_train,n_test,c0_death,epsilon_selection,stage,n_admissible_treatments,percentage
5,2,2000,1000,-12.0,0.3,3,2,19.7
5,2,2000,1000,-12.0,0.3,3,3,15.7
5,2,2000,1000,-12.0,0.3,3,4,9.5
5,2,2000,1000,-12.0,0.3,3,5,6.5
5,2,2000,1000,-12.0,0.3,3,6,4.2
5,2,2000,1000,-12.0,0.3,3,7,2.0
5,2,2000,1000,-12.0,0.3,3,8,2.0
5,2,2000,1000,-12.0,0.3,3,9,0.9
5,2,2000,1000,-12.0,0.3,3,10,26.5
5,2,2000,1000,-12.0,0.3,4,1,21.6
5,2,2000,1000,-12.0,0.3,4,2,22.9
5,2,2000,1000,-12.0,0.3,4,3,17.4
5,2,2000,1000,-12.0,0.3,4,4,8.1
5,2,2000,1000,-12.0,0.3,4,5,3.4
5,2,2000,1000,-12.0,0.3,4,6,2.9
5,2,2000,1000,-12.0,0.3,4,7,1.4
5,2,2000,1000,-12.0,0.3,4,8,1.4
5,2,2000,1000,-12.0,0.3,4,9,0.7
5,2,2000,1000,-12.0,0.3,4,10,20.2
5,3,2000,1000,-12.0,0.3,0,2,17.2
5,3,2000,1000,-12.0,0.3,0,3,44.7
5,3,2000,1000,-12.0,0.3,0,4,7.7
5,3,2000,1000,-12.0,0.3,0,5,4.6
5,3,2000,1000,-12.0,0.3,0,6,2.7
5,3,2000,1000,-12.0,0.3,0,7,1.5
5,3,2000,1000,-12.0,0.3,0,8,5.5
5,3,2000,1000,-12.0,0.3,0,9,5.2
5,3,2000,1000,-12.0,0.3,0,10,10.9
5,3,2000,1000,-12.0,0.3,1,2,4.4
5,3,2000,1000,-12.0,0.3,1,3,23.7
5,3,2000,1000,-12.0,0.3,1,4,24.2
5,3,2000,1000,-12.0,0.3,1,5,10.9
5,3,2000,1000,-12.0,0.3,1,6,8.0
5,3,2000,1000,-12.0,0.3,1,7,4.1
5,3,2000,1000,-12.0,0.3,1,8,2.1
5,3,2000,1000,-12.0,0.3,1,9,0.5
5,3,2000,1000,-12.0,0.3,1,10,22.1
5,3,2000,1000,-12.0,0.3,2,1,3.5
5,3,2000,1000,-12.0,0.3,2,2,23.1
5,3,2000,1000,-12.0,0.3,2,3,26.7
5,3,2000,1000,-12.0,0.3,2,4,14.1
5,3,2000,1000,-12.0,0.3,2,5,7.5
5,3,2000,1000,-12.0,0.3,2,6,3.6
5,3,2000,1000,-12.0,0.3,2,7,1.9
5,3,2000,1000,-12.0,0.3,2,8,1.0
5,3,2000,1000,-12.0,0.3,2,9,0.6
5,3,2000,1000,-12.0,0.3,2,10,18.0
5,3,2000,1000,-12.0,0.3,3,1,11.3
5,3,2000,1000,-12.0,0.3,3,2,22.9
5,3,2000,1000,-12.0,0.3,3,3,15.7
5,3,2000,1000,-12.0,0.3,3,4,10.7
5,3,2000,1000,-12.0,0.3,3,5,5.5
5,3,2000,1000,-12.0,0.3,3,6,4.9
5,3,2000,1000,-12.0,0.3,3,7,3.8
5,3,2000,1000,-12.0,0.3,3,8,2.6
5,3,2000,1000,-12.0,0.3,3,9,0.9
5,3,2000,1000,-12.0,0.3,3,10,21.7
5,3,2000,1000,-12.0,0.3,4,1,16.8
5,3,2000,1000,-12.0,0.3,4,2,13.2
5,3,2000,1000,-12.0,0.3,4,3,11.2
5,3,2000,1000,-12.0,0.3,4,4,8.2
5,3,2000,1000,-12.0,0.3,4,5,5.0
5,3,2000,1000,-12.0,0.3,4,6,4.0
5,3,2000,1000,-12.0,0.3,4,7,2.5
5,3,2000,1000,-12.0,0.3,4,8,1.5
5,3,2000,1000,-12.0,0.3,4,9,1.2
5,3,2000,1000,-12.0,0.3,4,10,36.4
5,4,2000,1000,-12.0,0.3,0,2,18.5
5,4,2000,1000,-12.0,0.3,0,3,43.4
5,4,2000,1000,-12.0,0.3,0,4,8.9
5,4,2000,1000,-12.0,0.3,0,5,9.4
5,4,2000,1000,-12.0,0.3,0,6,6.9
5,4,2000,1000,-12.0,0.3,0,7,4.1
5,4,2000,1000,-12.0,0.3,0,8,2.2
5,4,2000,1000,-12.0,0.3,0,9,0.9
5,4,2000,1000,-12.0,0.3,0,10,5.7
5,4,2000,1000,-12.0,0.3,1,1,0.6
5,4,2000,1000,-12.0,0.3,1,2,7.1
5,4,2000,1000,-12.0,0.3,1,3,20.3
5,4,2000,1000,-12.0,0.3,1,4,19.5
5,4,2000,1000,-12.0,0.3,1,5,11.3
5,4,2000,1000,-12.0,0.3,1,6,7.6
5,4,2000,1000,-12.0,0.3,1,7,5.5
5,4,2000,1000,-12.0,0.3,1,8,2.8
5,4,2000,1000,-12.0,0.3,1,9,0.7
5,4,2000,1000,-12.0,0.3,1,10,24.6
5,4,2000,1000,-12.0,0.3,2,1,1.7
5,4,2000,1000,-12.0,0.3,2,2,22.6
5,4,2000,1000,-12.0,0.3,2,3,26.0
5,4,2000,1000,-12.0,0.3,2,4,12.8
5,4,2000,1000,-12.0,0.3,2,5,6.9
5,4,2000,1000,-12.0,0.3,2,6,3.9
5,4,2000,1000,-12.0,0.3,2,7,3.2
5,4,2000,1000,-12.0,0.3,2,8,1.7
5,4,2000,1000,-12.0,0.3,2,9,0.6
5,4,2000,1000,-12.0,0.3,2,10,20.6
5,4,2000,1000,-12.0,0.3,3,1,9.1
5,4,2000,1000,-12.0,0.3,3,2,22.9
5,4,2000,1000,-12.0,0.3,3,3,13.1
5,4,2000,1000,-12.0,0.3,3,4,10.4
5,4,2000,1000,-12.0,0.3,3,5,4.2
5,4,2000,1000,-12.0,0.3,3,6,4.2
5,4,2000,1000,-12.0,0.3,3,7,1.6
5,4,2000,1000,-12.0,0.3,3,8,2.9
5,4,2000,1000,-12.0,0.3,3,9,1.1
5,4,2000,1000,-12.0,0.3,3,10,30.5
5,4,2000,1000,-12.0,0.3,4,1,17.5
5,4,2000,1000,-12.0,0.3,4,2,17.0
5,4,2000,1000,-12.0,0.3,4,3,16.9
5,4,2000,1000,-12.0,0.3,4,4,9.0
5,4,2000,1000,-12.0,0.3,4,5,5.5
5,4,2000,1000,-12.0,0.3,4,6,3.5
5,4,2000,1000,-12.0,0.3,4,7,1.7
5,4,2000,1000,-12.0,0.3,4,8,1.6
5,4,2000,1000,-12.0,0.3,4,9,1.6
5,4,2000,1000,-12.0,0.3,4,10,25.7
5,5,2000,1000,-12.0,0.3,0,2,25.4
5,5,2000,1000,-12.0,0.3,0,3,35.4
5,5,2000,1000,-12.0,0.3,0,4,5.9
5,5,2000,1000,-12.0,0.3,0,5,6.9
5,5,2000,1000,-12.0,0.3,0,6,7.8
5,5,2000,1000,-12.0,0.3,0,7,6.3
5,5,2000,1000,-12.0,0.3,0,8,3.5
5,5,2000,1000,-12.0,0.3,0,9,1.8
5,5,2000,1000,-12.0,0.3,0,10,7.0
5,5,2000,1000,-12.0,0.3,1,1,0.2
5,5,2000,1000,-12.0,0.3,1,2,7.2
5,5,2000,1000,-12.0,0.3,1,3,22.6
5,5,2000,1000,-12.0,0.3,1,4,16.7
5,5,2000,1000,-12.0,0.3,1,5,12.3
5,5,2000,1000,-12.0,0.3,1,6,8.7
5,5,2000,1000,-12.0,0.3,1,7,4.2
5,5,2000,1000,-12.0,0.3,1,8,2.7
5,5,2000,1000,-12.0,0.3,1,9,2.3
5,5,2000,1000,-12.0,0.3,1,10,23.1
5,5,2000,1000,-12.0,0.3,2,1,2.0
5,5,2000,1000,-12.0,0.3,2,2,16.3
5,5,2000,1000,-12.0,0.3,2,3,21.2
5,5,2000,1000,-12.0,0.3,2,4,16.0
5,5,2000,1000,-12.0,0.3,2,5,10.5
5,5,2000,1000,-12.0,0.3,2,6,5.7
5,5,2000,1000,-12.0,0.3,2,7,4.5
5,5,2000,1000,-12.0,0.3,2,8,1.7
5,5,2000,1000,-12.0,0.3,2,9,0.7
5,5,2000,1000,-12.0,0.3,2,10,21.4
5,5,2000,1000,-12.0,0.3,3,1,13.3
5,5,2000,1000,-12.0,0.3,3,2,27.9
5,5,2000,1000,-12.0,0.3,3,3,16.9
5,5,2000,1000,-12.0,0.3,3,4,7.9
5,5,2000,1000,-12.0,0.3,3,5,5.1
5,5,2000,1000,-12.0,0.3,3,6,3.6
5,5,2000,1000,-12.0,0.3,3,7,4.1
5,5,2000,1000,-12.0,0.3,3,8,2.3
5,5,2000,1000,-12.0,0.3,3,9,1.1
5,5,2000,1000,-12.0,0.3,3,10,17.8
5,5,2000,1000,-12.0,0.3,4,1,26.5
5,5,2000,1000,-12.0,0.3,4,2,22.9
5,5,2000,1000,-12.0,0.3,4,3,14.9
5,5,2000,1000,-12.0,0.3,4,4,5.2
5,5,2000,1000,-12.0,0.3,4,5,3.5
5,5,2000,1000,-12.0,0.3,4,6,3.0
5,5,2000,1000,-12.0,0.3,4,7,1.2
5,5,2000,1000,-12.0,0.3,4,8,0.7
5,5,2000,1000,-12.0,0.3,4,9,1.2
5,5,2000,1000,-12.0,0.3,4,10,20.9
5,6,2000,1000,-12.0,0.3,0,2,18.6
5,6,2000,1000,-12.0,0.3,0,3,34.6
5,6,2000,1000,-12.0,0.3,0,4,18.7
5,6,2000,1000,-12.0,0.3,0,5,10.9
5,6,2000,1000,-12.0,0.3,0,6,7.7
5,6,2000,1000,-12.0,0.3,0,7,3.6
5,6,2000,1000,-12.0,0.3,0,8,2.0
5,6,2000,1000,-12.0,0.3,0,9,1.0
5,6,2000,1000,-12.0,0.3,0,10,2.9
5,6,2000,1000,-12.0,0.3,1,2,8.4
5,6,2000,1000,-12.0,0.3,1,3,26.6
5,6,2000,1000,-12.0,0.3,1,4,19.5
5,6,2000,1000,-12.0,0.3,1,5,8.9
5,6,2000,1000,-12.0,0.3,1,6,6.0
5,6,2000,1000,-12.0,0.3,1,7,4.4
5,6,2000,1000,-12.0,0.3,1,8,2.6
5,6,2000,1000,-12.0,0.3,1,9,1.1
5,6,2000,1000,-12.0,0.3,1,10,22.5
5,6,2000,1000,-12.0,0.3,2,1,2.5
5,6,2000,1000,-12.0,0.3,2,2,20.8
5,6,2000,1000,-12.0,0.3,2,3,21.8
5,6,2000,1000,-12.0,0.3,2,4,16.5
5,6,2000,1000,-12.0,0.3,2,5,8.9
5,6,2000,1000,-12.0,0.3,2,6,7.2
5,6,2000,1000,-12.0,0.3,2,7,2.8
5,6,2000,1000,-12.0,0.3,2,8,1.4
5,6,2000,1000,-12.0,0.3,2,9,1.0
5,6,2000,1000,-12.0,0.3,2,10,17.1
5,6,2000,1000,-12.0,0.3,3,1,6.1
5,6,2000,1000,-12.0,0.3,3,2,11.7
5,6,2000,1000,-12.0,0.3,3,3,12.1
5,6,2000,1000,-12.0,0.3,3,4,10.9
5,6,2000,1000,-12.0,0.3,3,5,7.9
5,6,2000,1000,-12.0,0.3,3,6,4.8
5,6,2000,1000,-12.0,0.3,3,7,4.6
5,6,2000,1000,-12.0,0.3,3,8,1.6
5,6,2000,1000,-12.0,0.3,3,9,0.8
5,6,2000,1000,-12.0,0.3,3,10,39.5
5,6,2000,1000,-12.0,0.3,4,1,15.8
5,6,2000,1000,-12.0,0.3,4,2,32.5
5,6,2000,1000,-12.0,0.3,4,3,19.7
5,6,2000,1000,-12.0,0.3,4,4,5.2
5,6,2000,1000,-12.0,0.3,4,5,2.8
5,6,2000,1000,-12.0,0.3,4,6,2.0
5,6,2000,1000,-12.0,0.3,4,7,1.3
5,6,2000,1000,-12.0,0.3,4,8,0.6
5,6,2000,1000,-12.0,0.3,4,9,0.8
5,6,2000,1000,-12.0,0.3,4,10,19.3
5,7,2000,1000,-12.0,0.3,0,2,20.6
5,7,2000,1000,-12.0,0.3,0,3,40.0
5,7,2000,1000,-12.0,0.3,0,4,10.9
5,7,2000,1000,-12.0,0.3,0,5,7.9
5,7,2000,1000,-12.0,0.3,0,6,8.6
5,7,2000,1000,-12.0,0.3,0,7,5.0
5,7,2000,1000,-12.0,0.3,0,8,1.1
5,7,2000,1000,-12.0,0.3,0,9,0.1
5,7,2000,1000,-12.0,0.3,0,10,5.8
5,7,2000,1000,-12.0,0.3,1,2,7.3
5,7,2000,1000,-12.0,0.3,1,3,19.8
5,7,2000,1000,-12.0,0.3,1,4,20.0
5,7,2000,1000,-12.0,0.3,1,5,12.7
5,7,2000,1000,-12.0,0.3,1,6,8.5
5,7,2000,1000,-12.0,0.3,1,7,5.7
5,7,2000,1000,-12.0,0.3,1,8,2.7
5,7,2000,1000,-12.0,0.3,1,9,1.4
5,7,2000,1000,-12.0,0.3,1,10,21.9
5,7,2000,1000,-12.0,0.3,2,1,3.7
5,7,2000,1000,-12.0,0.3,2,2,19.6
5,7,2000,1000,-12.0,0.3,2,3,16.4
5,7,2000,1000,-12.0,0.3,2,4,14.0
5,7,2000,1000,-12.0,0.3,2,5,10.4
5,7,2000,1000,-12.0,0.3,2,6,8.1
5,7,2000,1000,-12.0,0.3,2,7,4.3
5,7,2000,1000,-12.0,0.3,2,8,2.5
5,7,2000,1000,-12.0,0.3,2,9,0.8
5,7,2000,1000,-12.0,0.3,2,10,20.2
5,7,2000,1000,-12.0,0.3,3,1,9.0
5,7,2000,1000,-12.0,0.3,3,2,14.7
5,7,2000,1000,-12.0,0.3,3,3,10.5
5,7,2000,1000,-12.0,0.3,3,4,8.0
5,7,2000,1000,-12.0,0.3,3,5,6.5
5,7,2000,1000,-12.0,0.3,3,6,4.1
5,7,2000,1000,-12.0,0.3,3,7,3.7
5,7,2000,1000,-12.0,0.3,3,8,2.0
5,7,2000,1000,-12.0,0.3,3,9,1.6
5,7,2000,1000,-12.0,0.3,3,10,39.9
5,7,2000,1000,-12.0,0.3,4,1,13.6
5,7,2000,1000,-12.0,0.3,4,2,16.7
5,7,2000,1000,-12.0,0.3,4,3,14.7
5,7,2000,1000,-12.0,0.3,4,4,8.8
5,7,2000,1000,-12.0,0.3,4,5,5.8
5,7,2000,1000,-12.0,0.3,4,6,4.7
5,7,2000,1000,-12.0,0.3,4,7,2.9
5,7,2000,1000,-12.0,0.3,4,8,1.8
5,7,2000,1000,-12.0,0.3,4,9,1.1
5,7,2000,1000,-12.0,0.3,4,10,29.9
5,8,2000,1000,-12.0,0.3,0,2,14.1
5,8,2000,1000,-12.0,0.3,0,3,38.9
5,8,2000,1000,-12.0,0.3,0,4,18.5
5,8,2000,1000,-12.0,0.3,0,5,14.3
5,8,2000,1000,-12.0,0.3,0,6,7.1
5,8,2000,1000,-12.0,0.3,0,7,3.0
5,8,2000,1000,-12.0,0.3,0,8,1.2
5,8,2000,1000,-12.0,0.3,0,9,0.1
5,8,2000,1000,-12.0,0.3,0,10,2.8
5,8,2000,1000,-12.0,0.3,1,2,5.5
5,8,2000,1000,-12.0,0.3,1,3,26.0
5,8,2000,1000,-12.0,0.3,1,4,24.0
5,8,2000,1000,-12.0,0.3,1,5,12.5
5,8,2000,1000,-12.0,0.3,1,6,6.8
5,8,2000,1000,-12.0,0.3,1,7,5.3
5,8,2000,1000,-12.0,0.3,1,8,1.4
5,8,2000,1000,-12.0,0.3,1,9,0.9
5,8,2000,1000,-12.0,0.3,1,10,17.6
5,8,2000,1000,-12.0,0.3,2,1,0.6
5,8,2000,1000,-12.0,0.3,2,2,14.8
5,8,2000,1000,-12.0,0.3,2,3,24.0
5,8,2000,1000,-12.0,0.3,2,4,11.1
5,8,2000,1000,-12.0,0.3,2,5,9.0
5,8,2000,1000,-12.0,0.3,2,6,5.3
5,8,2000,1000,-12.0,0.3,2,7,3.5
5,8,2000,1000,-12.0,0.3,2,8,2.1
5,8,2000,1000,-12.0,0.3,2,9,2.1
5,8,2000,1000,-12.0,0.3,2,10,27.5
5,8,2000,1000,-12.0,0.3,3,1,10.6
5,8,2000,1000,-12.0,0.3,3,2,22.9
5,8,2000,1000,-12.0,0.3,3,3,12.0
5,8,2000,1000,-12.0,0.3,3,4,8.4
5,8,2000,1000,-12.0,0.3,3,5,4.5
5,8,2000,1000,-12.0,0.3,3,6,4.6
5,8,2000,1000,-12.0,0.3,3,7,3.2
5,8,2000,1000,-12.0,0.3,3,8,2.1
5,8,2000,1000,-12.0,0.3,3,9,1.6
5,8,2000,1000,-12.0,0.3,3,10,30.1
5,8,2000,1000,-12.0,0.3,4,1,17.4
5,8,2000,1000,-12.0,0.3,4,2,18.8
5,8,2000,1000,-12.0,0.3,4,3,15.7
5,8,2000,1000,-12.0,0.3,4,4,8.6
5,8,2000,1000,-12.0,0.3,4,5,5.7
5,8,2000,1000,-12.0,0.3,4,6,3.4
5,8,2000,1000,-12.0,0.3,4,7,1.8
5,8,2000,1000,-12.0,0.3,4,8,1.3
5,8,2000,1000,-12.0,0.3,4,9,1.6
5,8,2000,1000,-12.0,0.3,4,10,25.7
5,9,2000,1000,-12.0,0.3,0,2,26.6
5,9,2000,1000,-12.0,0.3,0,3,31.5
5,9,2000,1000,-12.0,0.3,0,4,6.5
5,9,2000,1000,-12.0,0.3,0,5,4.5
5,9,2000,1000,-12.0,0.3,0,6,1.9
5,9,2000,1000,-12.0,0.3,0,7,2.3
5,9,2000,1000,-12.0,0.3,0,8,4.8
5,9,2000,1000,-12.0,0.3,0,9,5.9
5,9,2000,1000,-12.0,0.3,0,10,16.0
5,9,2000,1000,-12.0,0.3,1,2,1.3
5,9,2000,1000,-12.0,0.3,1,3,20.9
5,9,2000,1000,-12.0,0.3,1,4,19.3
5,9,2000,1000,-12.0,0.3,1,5,11.6
5,9,2000,1000,-12.0,0.3,1,6,7.5
5,9,2000,1000,-12.0,0.3,1,7,4.8
5,9,2000,1000,-12.0,0.3,1,8,3.2
5,9,2000,1000,-12.0,0.3,1,9,1.2
5,9,2000,1000,-12.0,0.3,1,10,30.2
5,9,2000,1000,-12.0,0.3,2,1,2.9
5,9,2000,1000,-12.0,0.3,2,2,30.2
5,9,2000,1000,-12.0,0.3,2,3,22.7
5,9,2000,1000,-12.0,0.3,2,4,10.0
5,9,2000,1000,-12.0,0.3,2,5,7.9
5,9,2000,1000,-12.0,0.3,2,6,5.9
5,9,2000,1000,-12.0,0.3,2,7,2.0
5,9,2000,1000,-12.0,0.3,2,8,1.8
5,9,2000,1000,-12.0,0.3,2,9,1.0
5,9,2000,1000,-12.0,0.3,2,10,15.6
5,9,2000,1000,-12.0,0.3,3,1,12.8
5,9,2000,1000,-12.0,0.3,3,2,22.5
5,9,2000,1000,-12.0,0.3,3,3,15.9
5,9,2000,1000,-12.0,0.3,3,4,9.4
5,9,2000,1000,-12.0,0.3,3,5,6.5
5,9,2000,1000,-12.0,0.3,3,6,4.0
5,9,2000,1000,-12.0,0.3,3,7,1.8
5,9,2000,1000,-12.0,0.3,3,8,2.4
5,9,2000,1000,-12.0,0.3,3,9,0.4
5,9,2000,1000,-12.0,0.3,3,10,24.3
5,9,2000,1000,-12.0,0.3,4,1,25.8
5,9,2000,1000,-12.0,0.3,4,2,27.0
5,9,2000,1000,-12.0,0.3,4,3,14.4
5,9,2000,1000,-12.0,0.3,4,4,8.5
5,9,2000,1000,-12.0,0.3,4,5,2.9
5,9,2000,1000,-12.0,0.3,4,6,2.5
5,9,2000,1000,-12.0,0.3,4,7,2.0
5,9,2000,1000,-12.0,0.3,4,8,0.8
5,9,2000,1000,-12.0,0.3,4,9,1.6
5,9,2000,1000,-12.0,0.3,4,10,14.5
5,10,2000,1000,-12.0,0.3,0,2,14.9
5,10,2000,1000,-12.0,0.3,0,3,43.4
5,10,2000,1000,-12.0,0.3,0,4,17.7
5,10,2000,1000,-12.0,0.3,0,5,9.4
5,10,2000,1000,-12.0,0.3,0,6,6.6
5,10,2000,1000,-12.0,0.3,0,7,3.0
5,10,2000,1000,-12.0,0.3,0,8,1.4
5,10,2000,1000,-12.0,0.3,0,9,0.1
5,10,2000,1000,-12.0,0.3,0,10,3.5
5,10,2000,1000,-12.0,0.3,1,2,4.4
5,10,2000,1000,-12.0,0.3,1,3,25.1
5,10,2000,1000,-12.0,0.3,1,4,22.9
5,10,2000,1000,-12.0,0.3,1,5,8.4
5,10,2000,1000,-12.0,0.3,1,6,6.1
5,10,2000,1000,-12.0,0.3,1,7,4.3
5,10,2000,1000,-12.0,0.3,1,8,4.3
5,10,2000,1000,-12.0,0.3,1,9,1.5
5,10,2000,1000,-12.0,0.3,1,10,23.0
5,10,2000,1000,-12.0,0.3,2,1,3.1
5,10,2000,1000,-12.0,0.3,2,2,20.4
5,10,2000,1000,-12.0,0.3,2,3,20.9
5,10,2000,1000,-12.0,0.3,2,4,14.9
5,10,2000,1000,-12.0,0.3,2,5,9.5
5,10,2000,1000,-12.0,0.3,2,6,6.7
5,10,2000,1000,-12.0,0.3,2,7,3.6
5,10,2000,1000,-12.0,0.3,2,8,1.9
5,10,2000,1000,-12.0,0.3,2,9,1.2
5,10,2000,1000,-12.0,0.3,2,10,17.8
5,10,2000,1000,-12.0,0.3,3,1,7.9
5,10,2000,1000,-12.0,0.3,3,2,14.6
5,10,2000,1000,-12.0,0.3,3,3,12.0
5,10,2000,1000,-12.0,0.3,3,4,8.6
5,10,2000,1000,-12.0,0.3,3,5,6.8
5,10,2000,1000,-12.0,0.3,3,6,5.3
5,10,2000,1000,-12.0,0.3,3,7,3.6
5,10,2000,1000,-12.0,0.3,3,8,2.7
5,10,2000,1000,-12.0,0.3,3,9,1.7
5,10,2000,1000,-12.0,0.3,3,10,36.8
5,10,2000,1000,-12.0,0.3,4,1,23.3
5,10,2000,1000,-12.0,0.3,4,2,23.4
5,10,2000,1000,-12.0,0.3,4,3,13.8
5,10,2000,1000,-12.0,0.3,4,4,9.1
5,10,2000,1000,-12.0,0.3,4,5,3.1
5,10,2000,1000,-12.0,0.3,4,6,1.6
5,10,2000,1000,-12.0,0.3,4,7,1.1
5,10,2000,1000,-12.0,0.3,4,8,0.5
5,10,2000,1000,-12.0,0.3,4,9,0.6
5,10,2000,1000,-12.0,0.3,4,10,23.5
