T_final,c0_death,epsilon_selection,stage,mean_q_range_mean,mean_q_range_sd,median_q_range_mean,median_q_range_sd,mean_top2_gap_mean,mean_top2_gap_sd,median_top2_gap_mean,median_top2_gap_sd,mean_q_sd_across_treatments_mean,mean_q_sd_across_treatments_sd,mean_q_max_mean,mean_q_min_mean
7,-12.0,0.3,0,1.42824168100899,0.1219420024527099,1.0393164198654552,0.11256256025647057,0.2530866425103637,0.026186929694786667,0.21779471697618752,0.015585214497239217,0.5050977733587612,0.04498448751503219,2.98440815811779,1.5561664771088002
7,-12.0,0.3,1,0.6699926916296335,0.05836695763609722,0.4412261783074042,0.048058499513325595,0.1693579489485939,0.013560303766828301,0.11372486913486768,0.013458782063204224,0.22923922295779767,0.020760014277273007,1.9133070917245139,1.2433144000948806
7,-12.0,0.3,2,0.41522188293727974,0.034627797640224445,0.328424247595757,0.03002661783163105,0.10808912429399982,0.00867877781523872,0.08852193344421863,0.010479801077663803,0.14090945650220943,0.012064689663335092,1.264448556512967,0.8492266735756873
7,-12.0,0.3,3,0.2392123545941816,0.024828037058851362,0.16287474088668022,0.012754605075030958,0.05384712130729483,0.004289488130120117,0.04908482372351606,0.004545520410859682,0.08123104559148811,0.008523922935366914,0.8714513463722682,0.6322389917780866
7,-12.0,0.3,4,0.1563642910305738,0.025734400612641043,0.09263316005323433,0.010513415968501085,0.03007540806158503,0.0031959293966368875,0.026572381485976952,0.001909511099365339,0.05329063108725929,0.008864988707017674,0.5951361029814051,0.4387718119508313
7,-12.0,0.3,5,0.10340564965035057,0.02523903162195118,0.05906656163584192,0.014675512631495597,0.016907072205939726,0.003088358174270382,0.013498840625829345,0.0018753787552374295,0.03531641007890944,0.008588049934504724,0.3661927600044491,0.2627871103540985
7,-12.0,0.3,6,0.05458033573937495,0.013388637116979352,0.03042458675449903,0.010320614145303218,0.008053506725494326,0.00170449600978546,0.0058380867996749575,0.001263215778970252,0.018562702239861537,0.0045497129488884245,0.17006269310355107,0.11548235736417609
