T_final,replication,n_train,n_test,c0_death,epsilon_selection,stage,mean_q_range,median_q_range,sd_q_range,mean_top2_gap,median_top2_gap,sd_top2_gap,mean_q_max,mean_q_min,mean_q_sd_across_treatments
7,5,2000,1000,-12.0,0.3,0,1.5479075202947152,1.2554180728874873,0.8109635045410962,0.2956337401294567,0.24212220876014579,0.18051178259062153,3.052832473799398,1.504924953504683,0.5469339575009142
7,5,2000,1000,-12.0,0.3,1,0.6395956817454667,0.43843189042134467,0.4309370440134761,0.16692333772785042,0.11604725815832995,0.12074031088666819,1.7972287189074463,1.1576330371619796,0.21774441973342198
7,5,2000,1000,-12.0,0.3,2,0.39547661112299165,0.30133056960635685,0.26546282596941434,0.1003729503071722,0.0823491174756017,0.05597913066571989,1.2243130782707927,0.8288364671478011,0.13414934014443158
7,5,2000,1000,-12.0,0.3,3,0.24275649173308142,0.1652228278418989,0.2167398301842687,0.0533319971606501,0.05108212552775382,0.02826668310831051,0.8811867178608256,0.638430226127744,0.08211533179955999
7,5,2000,1000,-12.0,0.3,4,0.13233448739266943,0.08475973151145544,0.11433764158377122,0.026114044612359565,0.024075247559286028,0.010536532153277012,0.6172976549217369,0.4849631675290675,0.04512771401904875
7,5,2000,1000,-12.0,0.3,5,0.09871609715538394,0.056512350687125124,0.09391224094331656,0.01629471165300415,0.01325153318193123,0.008723578131864508,0.395034480915006,0.296318383759622,0.03374296043515599
7,5,2000,1000,-12.0,0.3,6,0.06398135649908628,0.04259527824977863,0.05548873284963101,0.009350198011935923,0.007471161371892604,0.005424635726010731,0.19150390984081372,0.12752255334172743,0.021768317658820202
7,6,2000,1000,-12.0,0.3,0,1.5751621118129684,1.1706018917529444,0.9149179496301487,0.29689129307923556,0.232985704480705,0.17913305984148453,3.1542516091325647,1.5790894973195964,0.5572988312641249
7,6,2000,1000,-12.0,0.3,1,0.6166662970258797,0.47291558657371513,0.40176522416368127,0.1626906732401652,0.11203790334863684,0.12029477347878607,1.952316279858764,1.3356499828328845,0.20891972839272221
7,6,2000,1000,-12.0,0.3,2,0.4245842165650234,0.3598899421581303,0.22937390560164161,0.11088542706648889,0.09257013540154202,0.05727610087009025,1.3237230277611316,0.8991388111961081,0.14462142674460507
7,6,2000,1000,-12.0,0.3,3,0.20901622249157686,0.15609060140809772,0.15194756581525484,0.048477929137654203,0.04467285488762296,0.023798304890189026,0.9253911435553712,0.7163749210637943,0.07099693758821073
7,6,2000,1000,-12.0,0.3,4,0.18224252635682453,0.10219554239716777,0.17449816086200354,0.03336358251156897,0.0275859522768801,0.018437196958177405,0.6549185603054927,0.4726760339486682,0.062210454251170465
7,6,2000,1000,-12.0,0.3,5,0.11343529490551549,0.05347459058543236,0.12158252163080122,0.017829461163573868,0.012746954966281643,0.011712313198380637,0.39967352958049657,0.28623823467498105,0.03866154842230216
7,6,2000,1000,-12.0,0.3,6,0.04798922987972405,0.03214693761024051,0.04177722343816824,0.00703434757975479,0.005810304553371198,0.003717989899421428,0.18583624676234542,0.13784701688262135,0.016342661592752904
7,7,2000,1000,-12.0,0.3,0,1.5292214852903645,1.0314011747485867,1.0406839279003808,0.23431914507800203,0.21311609513152407,0.09484398278592954,3.0066573794209255,1.477435894130561,0.5465175647045697
7,7,2000,1000,-12.0,0.3,1,0.6727356678605815,0.44151368694867976,0.47357273299674685,0.16547552268992233,0.11267987447934957,0.12440970414890495,1.9675191178874452,1.2947834500268636,0.230952027877026
7,7,2000,1000,-12.0,0.3,2,0.46385548591892795,0.32267616357816054,0.31857520279184154,0.11931325232232175,0.0884467593001872,0.06922796408383035,1.2900986262074057,0.8262431402884777,0.15806989654294193
7,7,2000,1000,-12.0,0.3,3,0.22666432018632426,0.1484491276607698,0.19788682362070445,0.049990558764046955,0.04570279435277946,0.026889967806299826,0.8645388359581362,0.6378745157718118,0.07692207459997441
7,7,2000,1000,-12.0,0.3,4,0.1596965636739998,0.09394485528379493,0.16168732992674342,0.02947307380862342,0.026662705454331803,0.016635440256987447,0.5940779720756513,0.4343814084016514,0.054481875980473875
7,7,2000,1000,-12.0,0.3,5,0.10697202226735414,0.06615491381655542,0.10329542323449892,0.01673948899261903,0.013996552944551488,0.009352717509785438,0.3674077875112392,0.26043576524388506,0.036518976502553015
7,7,2000,1000,-12.0,0.3,6,0.05049290917551582,0.025846524462903198,0.0524880081597422,0.007396738824065993,0.005193114315754366,0.005064202220001424,0.17066368908468357,0.12017077990916775,0.01717717794391444
7,8,2000,1000,-12.0,0.3,0,1.4308540864748942,0.9496072829847376,0.9683468237879573,0.2439657391618939,0.2102636003297701,0.0987041493303864,2.8756191755226275,1.4447650890477326,0.5069358776018619
7,8,2000,1000,-12.0,0.3,1,0.6496633497089049,0.40605073558810534,0.5076852546183622,0.15946187603187825,0.09967605633612653,0.1295013125675304,1.8196309751002617,1.169967625391357,0.22297069993077748
7,8,2000,1000,-12.0,0.3,2,0.38786841783249665,0.2941272799310566,0.2710854024184259,0.09849663156363435,0.07524544712912129,0.06586405348344582,1.1661384576284746,0.7782700397959778,0.13210452780828072
7,8,2000,1000,-12.0,0.3,3,0.25602918120222634,0.15333122435690627,0.24138672224794988,0.05556561623432962,0.04660742465804446,0.03447303893456345,0.7900734863604821,0.5340443051582557,0.08728122557765378
7,8,2000,1000,-12.0,0.3,4,0.1279579474809028,0.07619758412627098,0.1267219403221963,0.026231918494283232,0.0229522092781852,0.013933535424648933,0.5224372812409176,0.3944793337600149,0.043467466249897425
7,8,2000,1000,-12.0,0.3,5,0.07068363423118411,0.03609201350231389,0.07744446887672106,0.012503466232032813,0.010391159346675394,0.0073666186330596335,0.3193372043566004,0.24865357012541628,0.024040575352218745
7,8,2000,1000,-12.0,0.3,6,0.05808995001282034,0.02838636839147382,0.06610684411830721,0.008487613199808898,0.005512018172529054,0.0067367477181387286,0.15779414624342514,0.09970419623060477,0.019764996743939715
7,9,2000,1000,-12.0,0.3,0,1.3165715455862643,0.9620640238347745,0.7510242717824761,0.24068121824745486,0.22062818509039828,0.08560983979118146,2.935826809433354,1.6192552638470898,0.46220908036317554
7,9,2000,1000,-12.0,0.3,1,0.6805935873767155,0.44906705343127284,0.47992749309540617,0.1701383857734233,0.11861603775557406,0.1209909434800816,1.9285100889187208,1.2479165015420053,0.23275231425144885
7,9,2000,1000,-12.0,0.3,2,0.40425627785096746,0.3491027814630798,0.22238822091787386,0.1100634537587343,0.09309015185718073,0.05942767482780229,1.2769346831097208,0.8726784052587532,0.1363144643205886
7,9,2000,1000,-12.0,0.3,3,0.20369926906578195,0.15218122705803827,0.15237008567586816,0.04838263934786405,0.043039830045839556,0.026325063061745098,0.8676837312760027,0.6639844622102207,0.06903027363901629
7,9,2000,1000,-12.0,0.3,4,0.1965935433148366,0.11058502700115802,0.19434989164384833,0.03503540217807187,0.029252113337761565,0.021171930700588815,0.5956412932226035,0.39904774990776687,0.06720231890547529
7,9,2000,1000,-12.0,0.3,5,0.09312774580549943,0.054678286423562594,0.09578362201360996,0.015508600666773027,0.013145575686221211,0.008973054176753304,0.35385378702778314,0.2607260412222838,0.031823402935426806
7,9,2000,1000,-12.0,0.3,6,0.059429639384010594,0.03779416697367524,0.05914293614081335,0.00843020398876455,0.00653901724427805,0.005699457940667213,0.1633751388641257,0.10394549948011507,0.020198751922356636
7,10,2000,1000,-12.0,0.3,0,1.3628252594833994,1.0551621630055705,0.8580769112077881,0.2557201155935809,0.2197812341584382,0.13581645656080749,2.9487994401576065,1.5859741806742071,0.48081232113805744
7,10,2000,1000,-12.0,0.3,1,0.5647277677032406,0.36023720477888976,0.3978398659861717,0.14527520535348523,0.08918827318516342,0.111736134041689,1.8603688434864623,1.2956410757832217,0.1922304335438756
7,10,2000,1000,-12.0,0.3,2,0.4322097663032205,0.3744909436890764,0.23504312650371637,0.11802021974101644,0.1103460168572068,0.05686912271208852,1.2914029444161852,0.8591931781129647,0.1460511897383102
7,10,2000,1000,-12.0,0.3,3,0.2254048979824016,0.15714679823176703,0.1724278628371669,0.0539833972288099,0.04776608217699707,0.024345846833647017,0.8836692552608945,0.6582643572784929,0.07635886029789421
7,10,2000,1000,-12.0,0.3,4,0.14633393905714423,0.08681892207539643,0.14464301840617258,0.029850491836561233,0.027269248433027637,0.017074049855247683,0.6033986831556691,0.4570647440985249,0.04972591236574823
7,10,2000,1000,-12.0,0.3,5,0.13465168641567313,0.08712291606061529,0.12570087113916809,0.02112405002546152,0.017058398677962883,0.012232841267337454,0.36930744409276495,0.2346557576770918,0.045991656537945985
7,10,2000,1000,-12.0,0.3,6,0.06950576551589568,0.04200609612349007,0.06938008074136756,0.009741190485358502,0.007110875567810732,0.006963003954955349,0.16394748753587846,0.09444172201998276,0.023616081765140507
